coords,x,y,likelihood,x,y,likelihood,,,,
0,565.3460693,632.9118652,0.99960494,578.3439331,640.5662231,0.999436617,314,459,312,723
1,565.4237671,632.9118652,0.999694884,578.4194336,640.5947876,0.999451458,,,,
2,565.5855103,632.9456177,0.999605179,578.4194336,640.5947876,0.99922061,,,,
3,565.4237671,632.9118652,0.999673486,578.3439331,640.5662231,0.999388099,,,,
4,565.4237671,632.9006958,0.997430801,577.7258301,640.2258911,0.990733862,,,,
5,565.4237671,632.5811768,0.999722838,577.585022,640.1541138,0.999146342,,,,
6,565.4190063,632.4710693,0.999553919,577.585022,640.1100464,0.998419523,,,,
7,565.3307495,632.4387817,0.999714851,577.7258301,640.1541138,0.998938322,,,,
8,565.2964478,632.4710693,0.999675035,577.9302979,640.1541138,0.998940229,,,,
9,564.8703613,632.5811768,0.99979502,577.9302979,640.1547241,0.999271154,,,,
10,564.8158569,632.4387817,0.999718368,577.9302979,640.1602783,0.999062955,,,,
11,564.6417847,632.5042114,0.999736965,577.432312,640.2625732,0.99892205,,,,
12,564.5560303,632.5042114,0.999772191,577.4058838,640.2625732,0.998738647,,,,
13,564.5560303,632.3912354,0.999783158,577.3825684,640.2625732,0.998921871,,,,
14,564.4213867,632.390564,0.999772787,577.171936,639.9949951,0.998541951,,,,
15,564.4213867,632.2979736,0.999717951,577.3825684,639.975708,0.998066962,,,,
16,564.1130981,632.2979736,0.999717653,577.3825684,639.2582397,0.997735322,,,,
17,564.0081177,632.2979736,0.99973917,577.4530029,639.1616821,0.998193383,,,,
18,563.8232422,632.3503418,0.999744892,577.4530029,639.0410156,0.998284936,,,,
19,563.6227417,632.446167,0.999734879,577.4530029,638.9489136,0.998254538,,,,
20,563.5686035,632.446167,0.999665558,577.2244263,638.6011963,0.998193502,,,,
21,563.4871826,632.446167,0.999686003,577.1984253,638.6011963,0.997899234,,,,
22,563.3525391,632.3319702,0.999662876,576.4168091,638.6011963,0.997528374,,,,
23,563.149231,632.3106079,0.999699831,576.1804199,638.980957,0.997548223,,,,
24,562.9471436,632.12146,0.999658525,576.0419312,639.0477905,0.998051703,,,,
25,562.7913818,631.8955688,0.999676645,575.7904053,639.126709,0.997749209,,,,
26,562.4315186,631.5769043,0.999708414,575.4052734,639.0477905,0.997977257,,,,
27,562.3632813,630.7437744,0.999758601,574.8618774,638.980957,0.997030675,,,,
28,561.9807129,630.5584106,0.999789178,573.406189,638.8734741,0.996953547,,,,
29,561.9060669,630.4527588,0.999772906,573.4031982,638.8099976,0.996559024,,,,
30,561.6751099,630.4527588,0.999771595,573.2675781,638.8099976,0.997459769,,,,
31,561.6445923,630.487915,0.999752164,573.2675781,638.7632446,0.997294784,,,,
32,561.3349609,630.5484619,0.999728441,572.4269409,638.7632446,0.997242689,,,,
33,561.2734375,630.5244141,0.999687791,572.3731689,638.6672974,0.996635973,,,,
34,561.2699585,630.5244141,0.999698162,572.3529053,638.6672974,0.997117758,,,,
35,561.2407837,630.487915,0.999697268,572.2904663,638.6298828,0.997481406,,,,
36,561.2092285,630.2653198,0.999700665,572.2188721,638.1184082,0.996413946,,,,
37,560.4040527,629.6237183,0.999707043,572.1982422,637.8225098,0.996165752,,,,
38,560.2045288,629.2316284,0.999664128,571.5270996,637.7720947,0.996720791,,,,
39,560.1970215,628.68927,0.999642015,570.9755249,637.7472534,0.9952178,,,,
40,560.1308594,628.0716553,0.999724507,570.8696289,637.4805298,0.995590568,,,,
41,559.8447266,628.0203857,0.999676883,570.5952759,637.4552002,0.995995641,,,,
42,559.8336792,627.7850342,0.999651551,570.0129395,636.7957764,0.995056987,,,,
43,559.2924805,627.5992432,0.999507308,569.947937,636.5741577,0.994421601,,,,
44,559.2904663,627.5992432,0.999379873,569.5137329,636.4692383,0.993262053,,,,
45,559.2697754,627.5992432,0.999394655,569.4944458,636.3972168,0.994053423,,,,
46,558.8939819,627.5992432,0.999275863,569.4915161,636.1542969,0.993587434,,,,
47,558.4596558,627.6885376,0.999277949,569.425293,636.0668945,0.993338048,,,,
48,558.4596558,627.7030029,0.999060273,568.7796631,635.0268555,0.992390573,,,,
49,558.4596558,627.7030029,0.998658538,568.7589722,634.8030396,0.991624713,,,,
50,558.0632935,627.7811279,0.998751283,568.6483154,634.7734985,0.993860543,,,,
51,557.8440552,627.7811279,0.998760819,568.4998169,634.5557251,0.994130611,,,,
52,557.8440552,627.7811279,0.999072313,568.492981,634.3764648,0.994528294,,,,
53,557.5786743,627.7764282,0.999024153,568.0517578,634.3764648,0.995713592,,,,
54,557.3827515,627.6112061,0.998847008,567.4368896,634.3753052,0.995255828,,,,
55,557.3010254,627.4116821,0.99887526,567.4299316,634.2541504,0.995474219,,,,
56,557.1792603,626.7915039,0.998901069,567.366333,634.1439209,0.996566832,,,,
57,556.9706421,626.5934448,0.998983264,567.366333,634.0941772,0.997039318,,,,
58,556.5839233,626.5443726,0.99891907,567.366333,633.9083252,0.997459471,,,,
59,556.5195313,626.4135742,0.99900806,567.3344727,633.8318481,0.997831225,,,,
60,556.3269043,626.364624,0.99892962,567.2991943,633.7901001,0.997211695,,,,
61,556.2993164,626.364624,0.998984694,566.8753052,633.7843628,0.997775853,,,,
62,556.1674805,626.364624,0.998947501,566.8706665,633.7843628,0.997593522,,,,
63,555.7478027,626.6566772,0.9988451,566.7176514,633.5099487,0.997916579,,,,
64,555.4431763,626.6566772,0.998911202,566.7138062,633.4876709,0.99834621,,,,
65,555.4431763,626.6566772,0.998975933,566.5772705,633.4876709,0.99840796,,,,
66,555.4431763,626.2824097,0.99890542,565.9326782,633.4876709,0.998358727,,,,
67,555.6555786,626.038208,0.999041736,565.2041626,633.8849487,0.998241782,,,,
