coords,x,y,likelihood,x,y,likelihood,,,,
0,486.0532532,688.2424927,0.999740005,493.2597656,682.2284546,0.995530128,330,186,330,447
1,486.125946,688.5393677,0.996253967,493.8792114,682.2821655,0.987579107,,,,
2,486.3122559,689.5933228,0.998252153,497.6388245,682.2821655,0.98519963,,,,
3,487.1794739,688.5393677,0.999720633,493.8792114,684.3908691,0.994984865,,,,
4,486.3385925,689.5933228,0.999671876,497.6388245,682.2821655,0.994397759,,,,
5,486.3385925,689.5933228,0.997172773,497.6388245,682.2821655,0.989561379,,,,
6,486.3416443,689.2652588,0.999771774,495.6856995,683.0921631,0.995479047,,,,
7,486.7499084,688.9328613,0.999441147,495.6759949,683.220459,0.985483527,,,,
8,486.5844116,688.9328613,0.999322891,495.6856995,683.220459,0.982022166,,,,
9,486.5844116,688.9328613,0.99902451,495.6856995,683.220459,0.983739913,,,,
10,486.7499084,688.911377,0.999390185,495.6856995,683.4153442,0.984954715,,,,
11,486.7585144,688.8554077,0.999441624,495.184967,683.4153442,0.988933325,,,,
12,486.5844116,688.911377,0.998999417,495.841217,683.3692627,0.984810948,,,,
13,486.4868164,689.2196045,0.998873472,496.3431702,682.7279663,0.981925011,,,,
14,486.2158203,689.614563,0.999747038,497.1690063,682.7279663,0.994894147,,,,
15,486.2158203,689.614563,0.999650359,497.4413147,682.4494629,0.992775619,,,,
16,486.2158203,689.614563,0.999698043,497.4413147,682.4494629,0.994054198,,,,
17,486.315094,689.614563,0.999709904,497.4413147,682.06427,0.996450782,,,,
18,486.315094,689.635376,0.999368072,497.9880676,682.06427,0.985626817,,,,
19,486.315094,689.635376,0.999737203,497.9880676,681.9418945,0.996865809,,,,
20,486.3967896,689.635376,0.999707818,497.7767334,681.9418945,0.996845603,,,,
21,486.3967896,689.635376,0.999705017,497.8874512,681.9418945,0.995673537,,,,
22,486.4189758,689.5718384,0.999503314,497.7767334,682.170105,0.987069547,,,,
23,486.4189758,689.5061035,0.999615908,497.1644287,682.170105,0.994516134,,,,
24,486.4189758,689.5061035,0.998851299,496.3984375,682.5297241,0.983504176,,,,
25,486.2693787,689.5061035,0.999408007,497.1319885,682.170105,0.993693352,,,,
26,486.2693787,689.2409058,0.999540985,496.3929443,682.5297241,0.986577749,,,,
27,486.2693787,689.7410278,0.999582052,497.0887451,682.4399414,0.992755175,,,,
28,486.3353882,689.7410278,0.999422729,496.3929443,682.5067749,0.982145071,,,,
29,486.3468018,689.7410278,0.999688625,497.0887451,682.4399414,0.99292171,,,,
30,486.3834534,689.0708008,0.999201059,496.1789551,682.5067749,0.985055804,,,,
31,486.3834534,689.2289429,0.999725163,496.1789551,682.5067749,0.996170282,,,,
32,486.8011475,688.8302002,0.998837113,495.9538879,682.6782837,0.983046174,,,,
33,486.8011475,689.2289429,0.999188364,495.9538879,682.6782837,0.982858419,,,,
34,486.8876648,688.7437744,0.998851001,495.3626099,683.1672363,0.986068904,,,,
35,486.8011475,689.2289429,0.99959743,495.9538879,682.6782837,0.990570724,,,,
36,486.9262085,688.7437744,0.997260332,495.2136536,683.1672363,0.987648904,,,,
37,486.5085449,689.661377,0.999619126,496.6013184,682.4977417,0.989849985,,,,
38,486.3129578,689.661377,0.99811995,496.9364929,682.4977417,0.985264242,,,,
39,486.2698059,689.661377,0.999671161,496.9364929,682.4977417,0.99213469,,,,
40,486.2835999,689.6704102,0.999672651,496.9364929,682.4977417,0.996573448,,,,
41,486.2835999,689.6704102,0.999524057,496.9364929,682.4977417,0.992070198,,,,
42,486.3129578,689.3847046,0.999796152,496.7218018,682.328125,0.996614099,,,,
43,486.2835999,689.3847046,0.99926281,496.4090271,682.5979004,0.982822835,,,,
44,486.4263,689.3844604,0.999436736,496.3989258,682.652771,0.990049481,,,,
45,486.4263,689.3844604,0.99967736,496.3989258,682.652771,0.993073344,,,,
46,486.4263,690.0697632,0.998761296,496.4090271,682.328125,0.985761106,,,,
47,486.2218628,690.1095581,0.999786496,497.7497253,681.696167,0.998015523,,,,
48,486.2218628,690.1615601,0.999753594,497.7497253,681.696167,0.997524798,,,,
49,486.2092896,690.1615601,0.999788523,497.7497253,681.6373291,0.99699223,,,,
50,486.2092896,690.1615601,0.999794245,497.7497253,681.6373291,0.997025371,,,,
51,486.2092896,690.1383057,0.999702454,497.8195496,681.696167,0.997249722,,,,
52,486.2586365,690.0644531,0.999748826,497.8140259,681.6118164,0.997192502,,,,
53,486.2586365,689.9456787,0.999747157,497.8140259,681.6118164,0.997030795,,,,
54,486.2586365,690.0644531,0.999819994,497.8195496,681.8156128,0.998253107,,,,
55,486.2586365,690.0820923,0.999486148,497.8195496,681.8156128,0.993641376,,,,
56,486.4348755,690.0820923,0.999806881,498.3935547,681.4568481,0.997343183,,,,
57,486.5919495,690.0820923,0.999813497,498.5532837,681.369751,0.998602867,,,,
58,486.5919495,690.0820923,0.999782622,498.5532837,681.369751,0.998222113,,,,
59,486.5919495,690.0526123,0.999742687,498.5532837,681.369751,0.997799039,,,,
60,486.6228333,689.9684448,0.999599576,498.4228821,681.369751,0.996750355,,,,
61,486.5046997,689.9684448,0.999748945,498.3465271,681.2996826,0.997733116,,,,
62,486.5046997,689.9830322,0.999664783,498.3465271,681.2996826,0.997967958,,,,
63,486.6048584,690.0177612,0.999731839,498.0666199,681.2996826,0.997893691,,,,
64,486.6228333,690.0177612,0.999780238,498.3465271,681.2996826,0.998124361,,,,
65,486.7380371,690.0177612,0.999694228,498.3465271,681.3486938,0.997519135,,,,
66,486.7380371,690.0177612,0.999763787,497.3921204,681.4014282,0.998005867,,,,
67,486.6048584,689.9539185,0.999406397,497.3921204,681.4014282,0.990517497,,,,
68,486.7380371,689.9539185,0.999430656,498.7129211,681.4014282,0.993239045,,,,
69,486.7380371,689.8899536,0.999740481,498.7129211,681.5071411,0.998148799,,,,
70,486.5827026,689.8899536,0.999752402,498.7129211,681.4807739,0.998582244,,,,
71,486.5827026,689.9539185,0.999625266,498.7129211,681.4807739,0.996988416,,,,
72,486.8043213,690.0219727,0.999624312,498.7129211,681.4807739,0.997303963,,,,
73,486.5274048,689.8899536,0.999769509,498.6990051,681.5071411,0.997530937,,,,
74,486.5274048,689.7659912,0.999807954,498.5957031,681.4807739,0.998551428,,,,
75,486.6763611,689.8154297,0.999610007,498.5375061,681.4744263,0.996713638,,,,
76,486.7587891,689.7659912,0.999676108,498.5957031,681.2996826,0.997278214,,,,
77,486.7340698,689.7659912,0.999697685,498.5622253,681.2894897,0.997660518,,,,
78,486.7587891,689.8154297,0.999789238,498.5957031,681.2072754,0.998717785,,,,
79,486.7587891,689.8660889,0.999728143,498.8051147,681.2072754,0.998214126,,,,
80,486.8180847,689.8896484,0.999755859,498.8051147,681.2072754,0.998282373,,,,
81,486.8072205,689.8896484,0.999777675,498.8780518,681.3552246,0.998251081,,,,
82,486.8072205,689.8896484,0.999752402,498.8780518,681.4334717,0.998064101,,,,
83,486.8072205,689.9509888,0.999678969,498.9320984,681.5352173,0.997622848,,,,
84,486.8072205,689.9509888,0.999725103,498.7467041,681.4334717,0.996653557,,,,
85,486.724823,689.9179688,0.999738395,498.9320984,681.4439697,0.997910142,,,,
86,486.7202454,689.9663696,0.99976337,498.9320984,681.4512329,0.998131275,,,,
87,486.724823,689.9179688,0.9997648,498.9789429,681.4439697,0.998089373,,,,
88,486.7202454,689.8897705,0.999799848,498.9789429,681.4439697,0.998170316,,,,
89,486.7039185,689.6798706,0.99977386,498.9789429,681.4512329,0.998846531,,,,
90,486.7202454,689.6798706,0.999708772,498.7003784,681.6045532,0.996154547,,,,
91,486.7233887,689.6798706,0.999575377,498.7003784,681.7442627,0.993817925,,,,
92,486.7233887,689.6798706,0.999820471,498.35672,682.0810547,0.99858582,,,,
93,486.7233887,689.7579956,0.999781668,498.35672,681.7442627,0.997796237,,,,
94,486.7233887,689.9049683,0.999691486,498.7003784,681.9216309,0.996803999,,,,
95,486.7365112,689.9122925,0.999671578,498.6195068,681.9216309,0.994921565,,,,
96,486.6419373,689.9049683,0.999802351,498.6195068,681.7495117,0.998109341,,,,
97,486.5685425,689.9661865,0.999688327,498.6195068,681.7161865,0.996813595,,,,
98,486.6419373,689.9488525,0.999718785,498.6195068,681.7495117,0.997502387,,,,
99,486.6419373,689.9488525,0.99975419,498.6195068,681.6626587,0.997797012,,,,
100,486.6353149,689.9488525,0.999652743,498.4193115,681.6626587,0.996546805,,,,
101,486.6353149,689.9488525,0.999694705,498.4193115,681.6626587,0.997492075,,,,
102,486.6353149,689.9361572,0.999745667,498.4193115,681.7912598,0.996811867,,,,
103,486.6353149,689.7620239,0.999789715,498.6044312,681.6282959,0.997906208,,,,
104,486.7202454,689.8670654,0.999692678,498.6044312,681.7438354,0.995673418,,,,
105,486.8363037,689.7620239,0.999747515,499.1185303,681.6385498,0.997913241,,,,
106,486.8363037,689.7408447,0.999665797,499.1185303,681.6385498,0.99737972,,,,
107,486.8599854,689.7620239,0.999640286,499.1185303,681.6385498,0.997105718,,,,
108,486.8599854,689.6239624,0.999521077,498.8074036,681.7438354,0.995191693,,,,
109,486.8807983,689.6239624,0.999724865,498.8074036,681.6385498,0.997010946,,,,
110,486.8807983,689.9154663,0.999659717,498.8074036,681.6224365,0.995576739,,,,
111,486.8960571,690.0396729,0.999760449,499.3629761,681.9620361,0.998129964,,,,
112,486.9259644,689.9154663,0.999679387,499.3629761,681.6390991,0.997311473,,,,
113,486.9597168,689.9887085,0.999764979,499.3629761,681.6390991,0.997401595,,,,
114,486.9597168,689.9887085,0.999761403,499.0309753,681.8604126,0.998143911,,,,
115,486.9745178,689.9887085,0.999770105,499.0002441,681.8909912,0.997973084,,,,
116,486.9745178,689.9887085,0.999741375,498.8782349,681.8909912,0.9973194,,,,
117,486.9597168,690.052124,0.999762297,498.8750916,681.9716797,0.997505546,,,,
118,486.9745178,690.052124,0.999709964,498.8782349,681.9880371,0.997081518,,,,
119,486.9745178,690.052124,0.999717712,499.0002441,682.0943604,0.996068239,,,,
120,486.9459839,690.1964111,0.999731541,498.6917419,682.0943604,0.99745822,,,,
121,486.9620667,690.1964111,0.999768138,498.7741699,682.0943604,0.997900486,,,,
122,486.9620667,689.9835205,0.999656022,498.9919128,681.8222656,0.996539593,,,,
123,486.9620667,690.1005249,0.99974674,498.9919128,681.8222656,0.996275663,,,,
124,486.8829956,690.0030518,0.999723434,498.9559326,681.8222656,0.997906327,,,,
125,486.8829956,690.0030518,0.999728739,498.9919128,681.8222656,0.997830153,,,,
126,486.8829956,690.0387573,0.999777675,498.9919128,681.7488403,0.996176481,,,,
127,486.8561096,690.0387573,0.999802947,498.9559326,681.8440552,0.997895002,,,,
128,486.7688599,690.0387573,0.999560237,498.7783203,681.6605225,0.995390296,,,,
129,486.7688599,690.0387573,0.999689817,498.7783203,681.6156006,0.99600184,,,,
130,486.7688599,690.0244141,0.999702573,498.7783203,681.5829468,0.995365977,,,,
131,486.7688599,690.0244141,0.999743819,499.4133911,681.5797729,0.997671366,,,,
132,486.9419861,689.9875488,0.999601901,499.4133911,681.5797729,0.997996211,,,,
133,486.9419861,689.5631104,0.999727368,499.4133911,681.5797729,0.997773528,,,,
134,486.9419861,689.5631104,0.999190927,499.1961975,681.5789795,0.98942709,,,,
135,486.9419861,689.2972412,0.999455094,497.8093872,681.7259521,0.995026231,,,,
136,486.9590759,689.2972412,0.999655366,497.8093872,681.8023071,0.997570515,,,,
137,486.9361572,689.6832886,0.998560011,498.8513184,681.8023071,0.985279262,,,,
138,486.9361572,689.7481079,0.999773681,499.1961975,681.8046875,0.998164892,,,,
139,486.9361572,689.9391479,0.999736428,499.2519531,681.8046875,0.996434629,,,,
140,486.9361572,689.9391479,0.999583602,499.2519531,681.8046875,0.996877909,,,,
141,486.9361572,689.8447266,0.999708951,498.869873,681.8046875,0.997441769,,,,
142,487.0491028,689.7481079,0.99967742,498.869873,681.8046875,0.996661723,,,,
143,487.0491028,689.8447266,0.999557912,498.869873,681.7603149,0.995404482,,,,
144,487.0837402,689.8447266,0.999444008,498.869873,681.8480225,0.9918468,,,,
145,487.0491028,690.0152588,0.999713898,498.8751221,681.7941284,0.997563004,,,,
146,487.2401428,690.0152588,0.999645472,498.8751221,681.8480225,0.996715903,,,,
147,487.2401428,690.0152588,0.999726772,499.3454895,681.7941284,0.996668696,,,,
148,487.2401428,690.0152588,0.999171436,499.3454895,681.8480225,0.985866368,,,,
149,487.1624451,690.0152588,0.999701023,499.6221008,681.9190674,0.998138547,,,,
150,487.3676147,689.9081421,0.999811351,499.6221008,681.9946289,0.998283505,,,,
151,487.3084106,689.9081421,0.999703586,499.6221008,681.9946289,0.996569991,,,,
152,487.1624451,690.1651611,0.999179959,498.7869568,682.0327148,0.98543179,,,,
153,487.1772461,689.8862915,0.999392748,498.7869568,682.0598145,0.990647435,,,,
154,487.1772461,689.8862915,0.999690115,498.7869568,682.1960449,0.995857,,,,
155,486.8676147,689.9087524,0.999660909,498.9115906,682.1960449,0.996322632,,,,
156,486.8676147,690.0442505,0.999731302,498.9115906,682.0598145,0.996316075,,,,
157,486.9258728,689.9087524,0.999775648,498.9115906,682.1960449,0.997008443,,,,
158,486.9028625,690.0442505,0.999742508,498.9115906,682.1960449,0.996345222,,,,
159,486.9258728,690.0442505,0.999082685,499.3642883,681.8128052,0.98497653,,,,
160,486.9316711,690.0442505,0.999752998,498.8410645,681.8128052,0.997481346,,,,
161,487.0622253,690.0912476,0.999696732,499.3642883,681.8128052,0.997208714,,,,
162,487.0622253,690.0912476,0.999608159,499.5574036,681.5990601,0.996288776,,,,
163,487.0622253,689.9733276,0.99973762,499.3642883,681.8128052,0.997770429,,,,
164,486.9884949,690.065918,0.99971652,499.5574036,681.7296143,0.998450994,,,,
165,487.0622253,689.9733276,0.999684632,499.5574036,681.7296143,0.996666431,,,,
166,487.1362,689.9733276,0.999767542,499.5574036,681.7296143,0.99712348,,,,
167,486.9884949,690.065918,0.999487758,499.2901306,681.7296143,0.991369009,,,,
168,486.9483948,690.1712036,0.999721408,498.6844482,681.7296143,0.998021722,,,,
169,487.1362,690.2059937,0.999699473,498.5841064,681.3869629,0.995241463,,,,
170,487.1900024,690.2737427,0.999731779,498.6844482,681.3859253,0.996859491,,,,
171,487.1900024,690.2059937,0.999735832,498.5841064,681.3869629,0.998042047,,,,
172,487.1900024,690.2059937,0.999765515,498.6844482,681.6611938,0.998487294,,,,
173,487.1900024,690.0216675,0.999299288,498.4492188,681.5297852,0.986374259,,,,
174,487.1895752,689.9850464,0.999741018,499.1427002,681.6611938,0.998186529,,,,
175,487.1136169,689.9850464,0.999583423,499.1427002,681.8497314,0.995376706,,,,
176,487.1136169,690.0216675,0.999770045,499.2077026,681.6611938,0.997688413,,,,
177,487.0969543,690.0443115,0.99971962,499.2077026,681.5473633,0.996988535,,,,
178,487.0969543,690.0443115,0.99966532,499.2409668,681.7316284,0.998064876,,,,
179,487.0767212,690.0443115,0.99975276,499.2409668,681.5473633,0.997847795,,,,
