coords,x,y,likelihood,x,y,likelihood,,,,
0,680.0147705,394.4703064,0.997261643,665.5063477,387.037262,0.999060631,322,448,322,712
1,680.046875,394.4703064,0.997453272,665.7681274,387.037262,0.999169528,,,,
2,680.3612671,394.6250305,0.997319341,666.0934448,387.037262,0.998919666,,,,
3,680.3612671,394.6386108,0.997039914,666.0934448,387.1341553,0.998884916,,,,
4,680.3612671,394.668335,0.997416735,666.0934448,387.1341553,0.998944402,,,,
5,680.3612671,394.668335,0.997700572,666.0673828,386.9719238,0.99909091,,,,
6,680.2279663,394.6744995,0.997684896,666.0238037,387.1341553,0.999183238,,,,
7,680.2086792,394.6744995,0.997716784,665.881958,387.1341553,0.998966575,,,,
8,680.2086792,394.6174316,0.997908115,665.8418579,387.0552673,0.999198735,,,,
9,680.2086792,394.6174316,0.997286975,665.8418579,387.0552673,0.999017835,,,,
10,680.2039185,394.743866,0.99767971,665.8418579,387.4029236,0.9992944,,,,
11,680.2039185,394.6174316,0.998147011,665.8418579,387.2041931,0.999298692,,,,
12,680.204895,394.6174316,0.997948408,665.9173584,387.2041931,0.999141514,,,,
13,680.204895,394.5789795,0.997809529,666.0476685,387.2041931,0.999049127,,,,
14,680.204895,394.5789795,0.997515976,666.1129761,387.2041931,0.998981476,,,,
15,680.204895,394.5789795,0.997696996,666.2249146,387.2041931,0.998846412,,,,
16,680.2105103,394.8182373,0.997644722,666.2410278,387.4171753,0.99896282,,,,
17,680.1865845,394.8182373,0.998014987,666.3432007,387.4171753,0.999140859,,,,
18,680.1268921,394.8182373,0.998112798,666.3432007,387.4171753,0.999211311,,,,
19,680.1865845,394.7929077,0.998052239,666.3432007,387.4039307,0.999108315,,,,
20,680.3132324,394.7354126,0.998171091,666.3618164,387.2630615,0.999263525,,,,
21,680.1854858,394.7191467,0.998415232,666.3618164,387.1543274,0.999357939,,,,
22,680.3132324,394.5452881,0.997690201,666.3034058,386.9497986,0.999035716,,,,
23,680.3132324,394.451355,0.997792721,666.3034058,386.8644409,0.999123693,,,,
24,680.2827148,394.449707,0.99808836,666.3618164,386.7110901,0.999273777,,,,
25,680.2332153,394.451355,0.997783363,666.5004272,386.8644409,0.998997629,,,,
26,680.2827148,394.4292297,0.99731791,666.6444092,386.8747559,0.998994768,,,,
27,680.25177,394.4292297,0.997711778,666.7371216,386.8747559,0.99905777,,,,
28,680.2827148,394.4329834,0.997370601,666.7461548,386.9694519,0.999177814,,,,
29,680.3733521,394.4329834,0.997029781,666.881897,386.9730835,0.998852789,,,,
30,680.3956299,394.4329834,0.996957004,666.9526367,387.1078796,0.9989779,,,,
31,680.4728394,394.4338989,0.996929348,667.0355835,387.1984253,0.998921573,,,,
32,680.5629883,394.5441895,0.997091949,667.1338501,387.2996521,0.998968065,,,,
33,680.5593262,394.5441895,0.997288942,667.1376953,387.2996521,0.999043345,,,,
34,680.5905762,394.5441895,0.997482777,667.3068237,387.2996521,0.999121308,,,,
35,680.6773071,394.5441895,0.996521533,667.3265381,387.3889771,0.998630643,,,,
36,680.7549438,394.6061401,0.997017384,667.3646851,387.5860291,0.998988211,,,,
37,680.7387695,394.4184875,0.99683249,667.397583,387.5860291,0.998973846,,,,
38,680.7387695,394.5540161,0.997109234,667.3646851,387.7459412,0.999019265,,,,
39,680.7387695,394.5540161,0.996559381,667.397583,387.7459412,0.998643994,,,,
40,680.5737305,394.4472046,0.997264385,667.4332275,387.6641235,0.999040246,,,,
41,680.5701294,394.4472046,0.99704659,667.604187,387.6641235,0.998873711,,,,
42,680.5667725,394.4916382,0.996961772,667.604187,387.6641235,0.998804569,,,,
43,680.4345093,394.4472046,0.996882081,667.604187,387.5255127,0.998693585,,,,
44,680.5701294,394.4786072,0.997043252,667.604187,387.4119568,0.998811483,,,,
45,680.4345093,394.4916382,0.997078776,667.6095581,387.4676208,0.998741806,,,,
46,680.4301147,394.5585327,0.996815205,667.5693359,387.4119568,0.998511553,,,,
47,680.4301147,394.4786072,0.997293472,667.6803589,387.2599182,0.998532593,,,,
48,680.5783081,394.4786072,0.997146428,667.6803589,387.15802,0.998732567,,,,
49,680.6607056,394.3660583,0.997322321,667.7393799,387.1008911,0.998651028,,,,
50,680.6607056,394.3660583,0.997628093,667.6576538,386.9026184,0.998635054,,,,
51,680.6607056,394.3237305,0.996859193,667.6576538,386.7866516,0.998692274,,,,
52,680.5449829,394.2897339,0.997201443,667.4421387,386.7866516,0.998675466,,,,
53,680.442688,394.2315369,0.997210383,667.4118652,386.7866516,0.998757958,,,,
54,680.2775269,394.2219849,0.997744799,667.4118652,386.7067871,0.998872161,,,,
55,680.442688,394.1116333,0.997813582,667.4118652,386.5404358,0.998865902,,,,
56,680.3432007,394.0741577,0.99789989,667.5062256,386.0972595,0.998244166,,,,
57,680.3432007,393.9423828,0.998189092,667.6126709,386.0036316,0.998573601,,,,
58,680.3432007,393.7818298,0.998352647,667.6126709,386.0036316,0.998725891,,,,
59,680.3432007,393.7782593,0.998019457,667.5062256,386.0972595,0.998296976,,,,
60,679.9732666,393.7645264,0.99852562,667.3580933,386.4654846,0.998819232,,,,
61,679.8635864,393.7645264,0.998388529,667.3235474,386.4864502,0.998623252,,,,
62,679.9423218,393.7645264,0.998447895,667.2984009,386.9857178,0.998704672,,,,
63,679.9423218,393.7059937,0.99795872,667.1126099,388.3066711,0.998511195,,,,
64,679.9423218,393.7059937,0.998172283,666.8223877,388.3391113,0.998660088,,,,
65,680.024231,393.6559448,0.998344123,666.8223877,389.3759155,0.998818994,,,,
66,680.0298462,393.4372559,0.998305202,666.8223877,390.5245972,0.998046458,,,,
67,680.2595215,393.4372559,0.997363806,667.4451904,390.5245972,0.997519851,,,,
68,680.2595215,393.460144,0.997755051,667.8099365,390.5245972,0.997341216,,,,
69,680.2595215,393.4619751,0.996872067,668.3817139,390.3735962,0.997075796,,,,
70,680.1461792,393.4619751,0.997926593,668.7314453,388.8331604,0.998448789,,,,
71,680.1461792,393.5630798,0.997897267,668.821106,388.8331604,0.998198032,,,,
72,680.116272,393.5630798,0.996970296,669.2564087,388.8331604,0.997227669,,,,
73,680.116272,393.5630798,0.996392131,669.789917,389.3939819,0.995751739,,,,
74,679.7304688,393.2224426,0.997045875,669.8954468,391.112793,0.993724167,,,,
75,679.7266235,392.9212341,0.997435093,670.2774658,391.4914551,0.990000606,,,,
76,679.7266235,392.4409485,0.996675372,670.8741455,392.3143005,0.979428411,,,,
77,679.7266235,392.2221375,0.99718219,670.9439697,392.4203491,0.985118151,,,,
78,678.2631836,392.0838013,0.997647166,672.9555664,392.6271973,0.992015004,,,,
79,679.2174072,391.4703674,0.997865319,671.3886719,392.6271973,0.993175983,,,,
80,680.0150146,391.4014282,0.997578859,670.9439697,392.6271973,0.985882759,,,,
81,679.2174072,391.3526001,0.997719586,671.3886719,391.8223267,0.989607573,,,,
82,678.6636353,391.11026,0.996795058,672.5393677,391.7349854,0.994910598,,,,
83,678.6636353,390.657959,0.997259855,672.5393677,391.7349854,0.990337133,,,,
84,676.3944092,390.657959,0.997897625,675.1752319,391.7349854,0.989592195,,,,
85,675.2537842,391.0916138,0.996968389,676.2871704,391.745636,0.990095019,,,,
86,675.2537842,391.0916138,0.996636093,676.2871704,391.745636,0.989485025,,,,
87,676.3944092,391.109375,0.997124195,675.1752319,391.745636,0.991628349,,,,
88,678.973999,391.2626343,0.997882724,671.0016479,391.745636,0.994548202,,,,
89,680.0986328,391.4116516,0.997695327,669.8441772,391.0619812,0.994936585,,,,
90,680.1625977,391.7156677,0.997238696,669.4431152,390.8997192,0.984223604,,,,
91,680.1625977,391.7666931,0.998188496,669.2209473,390.8308411,0.996204972,,,,
92,680.2089844,391.8201904,0.997214913,669.2209473,390.8308411,0.994651258,,,,
93,680.2653809,391.8742981,0.997438431,668.5457764,390.8308411,0.996378303,,,,
94,680.3534546,391.8742981,0.997936606,667.93927,390.6671753,0.995463371,,,,
95,680.3919067,392.1350098,0.998444319,666.9527588,390.6016846,0.997491121,,,,
96,680.9926147,392.1350098,0.996922731,666.9527588,390.5410461,0.997981071,,,,
97,681.2456055,392.7550659,0.997557938,666.9527588,388.9429321,0.998662233,,,,
98,681.2456055,392.8916626,0.997815132,667.8529053,388.4137573,0.998467803,,,,
99,681.2528076,392.9154053,0.997927666,667.9223022,388.0636597,0.998660803,,,,
100,681.2528076,392.9687805,0.997788191,668.0223389,387.9078674,0.998610854,,,,
101,681.5162964,392.9154053,0.998058438,668.133667,387.7442322,0.998674393,,,,
102,681.5393066,392.9154053,0.997972012,668.2562866,387.7442322,0.998727083,,,,
103,681.8100586,392.1120605,0.998238087,668.133667,387.7442322,0.998910069,,,,
104,681.8633423,391.9694519,0.998401821,668.133667,388.766571,0.998866677,,,,
105,681.9091797,391.9694519,0.998567045,668.2562866,390.0419312,0.998745322,,,,
106,681.8633423,391.9694519,0.998657584,668.2562866,390.0419312,0.998642445,,,,
107,681.8633423,392.0335083,0.9981668,668.3633423,390.0419312,0.998125553,,,,
108,681.9091797,392.075531,0.998421609,668.6256714,389.8860474,0.998341858,,,,
109,682.3964233,392.2029114,0.997950792,669.112915,389.8370667,0.99783808,,,,
110,682.4330444,392.509552,0.998241961,669.1201172,389.8370667,0.998455882,,,,
111,682.5239868,392.6375122,0.998070121,669.1762085,389.8370667,0.998338342,,,,
112,682.7261353,392.6375122,0.997422218,669.3391724,390.9173584,0.997187734,,,,
