coords,x,y,likelihood,x,y,likelihood,,,,
0,540.5441895,702.8067017,0.997514248,538.802124,717.2640991,0.992599964,284,454,288,717
1,540.5441895,703.3365479,0.998041272,538.8660889,717.3149414,0.993865848,,,,
2,541.3756104,703.3365479,0.997551858,538.8833618,717.3149414,0.99295342,,,,
3,540.9109497,703.2614136,0.997663617,538.8947754,717.2640991,0.994334579,,,,
4,540.9109497,703.2614136,0.997335017,539.1488647,717.2554321,0.993405938,,,,
5,541.1351929,703.1237793,0.996949017,539.1185913,717.2554321,0.993003249,,,,
6,541.1774292,703.1237793,0.996721148,539.1488647,717.2503662,0.992863119,,,,
7,541.1351929,703.1508789,0.996775985,539.1488647,717.2024536,0.993223071,,,,
8,541.1774292,703.1508789,0.996763766,539.1643066,717.1749878,0.993040383,,,,
9,541.2429199,703.2026367,0.99722302,539.1185913,717.0776978,0.994089067,,,,
10,541.3059692,703.2026367,0.996295214,539.2752075,716.9705811,0.992666125,,,,
11,541.3971558,703.1508789,0.997053683,539.3501587,716.9644165,0.993665934,,,,
12,542.2380371,702.8778687,0.996736288,539.5123291,716.8477173,0.992988646,,,,
13,542.5318604,702.8336182,0.997871101,539.3501587,716.5541992,0.994009078,,,,
14,542.5476685,702.7505493,0.998215079,539.4608154,716.3742065,0.99411267,,,,
15,542.5652466,702.7125244,0.997943103,539.5958862,716.2486572,0.99445641,,,,
16,542.5724487,702.6432495,0.998124897,539.5958862,716.2486572,0.993693709,,,,
17,542.581604,702.6432495,0.997821689,539.5540771,716.2486572,0.992860973,,,,
18,542.6740723,702.6572266,0.998059869,539.5647583,716.3228149,0.993406534,,,,
19,542.7088013,702.6432495,0.997884631,539.5870972,716.4332275,0.993767977,,,,
20,542.8892822,702.3461914,0.998559833,539.5870972,716.4332275,0.993903577,,,,
21,542.9335938,702.3275757,0.998183608,539.5647583,716.4332275,0.993851542,,,,
22,543.0230103,702.303772,0.998496771,539.5870972,716.2600098,0.993722141,,,,
23,543.0779419,702.303772,0.998700321,539.5870972,716.1936035,0.994145036,,,,
24,543.0960693,702.3275757,0.998799324,539.5840454,716.1936035,0.993800402,,,,
25,543.2211914,702.3275757,0.998216748,539.5840454,716.1639404,0.993906438,,,,
26,543.2211914,702.3569336,0.998224914,539.6984253,716.0692139,0.994022787,,,,
27,543.2211914,702.3569336,0.998428643,539.6984253,715.8118286,0.993998408,,,,
28,543.2578735,702.324646,0.9981668,539.7706299,715.7379761,0.992160916,,,,
29,543.2733154,702.324646,0.998581648,539.7706299,715.7348022,0.992982984,,,,
30,543.4377441,702.3737183,0.998413622,539.7706299,715.6200562,0.992275059,,,,
31,543.5406494,702.3737183,0.998491764,539.7603149,715.7348022,0.992112875,,,,
32,543.5406494,702.3995972,0.998654246,539.7316895,715.6920166,0.992165446,,,,
33,543.6339111,702.4458618,0.998868287,539.7162476,715.7348022,0.992874801,,,,
34,543.6870117,702.4783936,0.99871099,539.576355,715.8189697,0.992580891,,,,
35,543.7077637,702.4783936,0.999044538,539.3811646,715.8605957,0.994347155,,,,
36,543.7254639,702.4783936,0.998996139,539.3811646,715.8605957,0.994283557,,,,
37,543.9067383,702.326355,0.999089122,539.3811646,715.8605957,0.993857384,,,,
38,543.9217529,702.326355,0.998906732,539.4637451,715.8245239,0.994078636,,,,
39,543.9533691,702.326355,0.999190211,539.5021973,715.8120117,0.993653774,,,,
40,544.052063,702.4360962,0.998791158,539.5361938,715.7947998,0.992997527,,,,
41,544.1079712,702.5980225,0.998870671,539.6743774,715.3131104,0.993168592,,,,
42,544.1576538,702.5980225,0.998892665,539.6911011,715.3052979,0.992405295,,,,
43,544.2176514,702.5126343,0.999072194,539.7136841,715.2946777,0.993310332,,,,
44,544.2492065,702.5126343,0.999125004,539.7136841,715.236145,0.993109107,,,,
45,544.2492065,702.510498,0.99916482,539.6911011,715.236145,0.99299705,,,,
46,544.2492065,702.4332886,0.998999476,539.7136841,715.2023926,0.992156565,,,,
47,544.3625488,702.3018188,0.999071479,539.7136841,715.2023926,0.992574096,,,,
48,544.4674072,702.2078857,0.999132156,539.8325806,715.1641235,0.992005169,,,,
