coords,x,y,likelihood,x,y,likelihood,,,,
0,776.1829834,180.6933594,0.998995662,777.3544312,167.8181152,0.997365952,319,160,318,428
1,776.3198853,180.7506104,0.999242067,777.4779053,167.8181152,0.997759461,,,,
2,776.3712158,180.7506104,0.999119878,777.4779053,167.8181152,0.998117149,,,,
3,776.3712158,180.7506104,0.9992401,777.5264893,167.8181152,0.998416662,,,,
4,776.3198853,180.7506104,0.99922359,777.4779053,167.7698822,0.9981758,,,,
5,776.3106689,180.7506104,0.99908942,777.4378052,167.7698822,0.997598767,,,,
6,776.2109375,180.9574127,0.999115825,777.312561,168.1671143,0.997982979,,,,
7,776.1759644,180.9574127,0.999039412,777.4378052,168.1671143,0.997840881,,,,
8,776.2109375,180.723587,0.999230087,777.4378052,168.1633759,0.997541428,,,,
9,776.1759644,180.9273987,0.999007702,777.4780884,168.1633759,0.997524261,,,,
10,776.1759644,180.9273987,0.999038398,777.4780884,168.062027,0.998154759,,,,
11,776.1759644,180.9273987,0.999109209,777.6621094,168.062027,0.99794668,,,,
12,776.3589478,180.9273987,0.999079108,777.4780884,168.0537415,0.998040915,,,,
13,776.3589478,180.9999695,0.999104023,777.4742432,168.062027,0.997863829,,,,
14,776.3589478,180.9999695,0.999104023,777.4742432,168.0537415,0.997922897,,,,
15,776.3589478,180.8870087,0.999039173,777.5797119,168.0316925,0.997629106,,,,
16,776.302002,180.8870087,0.999119282,777.5454712,168.0263672,0.997956872,,,,
17,776.1646118,180.9431458,0.999108315,777.5454712,168.0263672,0.998118281,,,,
18,776.1292114,180.9431458,0.999298275,777.5454712,167.9854126,0.998447239,,,,
19,776.1292114,180.9774933,0.99913168,777.5454712,168.0263672,0.998251319,,,,
20,776.1646118,180.9774933,0.999183893,777.4638672,167.9096222,0.997762978,,,,
21,776.1593018,180.9774933,0.999078989,777.3013306,168.0683136,0.997916698,,,,
22,776.3047485,180.9161072,0.999160767,777.3731689,167.9550934,0.997911632,,,,
23,776.3206177,180.8809204,0.999007225,777.4638672,167.9550934,0.997538328,,,,
24,776.6201782,180.8809204,0.999198437,777.3731689,167.9052582,0.998286128,,,,
