coords,x,y,likelihood,x,y,likelihood,,,,
0,353.1795654,497.8061218,0.999755859,368.1040955,505.0615845,0.999065161,318,191,315,450
1,353.4612122,497.9562378,0.999731064,368.3395386,505.1749878,0.99894774,,,,
2,353.4612122,497.9603577,0.999763012,368.4009399,505.2384338,0.999229074,,,,
3,353.4265137,497.9562378,0.999756336,368.4462891,505.2652893,0.999285519,,,,
4,353.4612122,497.9562378,0.999769628,368.4462891,505.3234863,0.999201298,,,,
5,353.4612122,497.9520874,0.999768972,368.4462891,505.3234863,0.999224544,,,,
6,353.4783936,497.9520874,0.99978143,368.4154053,505.2384338,0.999076009,,,,
7,353.4783936,497.9520874,0.999740303,368.4154053,505.1707764,0.999082863,,,,
8,353.5077209,498.0929871,0.999754012,368.4154053,505.1535645,0.999061108,,,,
9,353.5077209,498.1574402,0.999759614,368.4154053,505.1535645,0.999246836,,,,
10,353.4154358,498.1574402,0.999772549,368.3725891,505.0768738,0.999191761,,,,
11,353.4154358,498.1080933,0.999764562,368.3725891,505.0768738,0.998886108,,,,
12,353.3422852,498.1080933,0.999747992,368.2988586,505.0768738,0.99908483,,,,
13,353.3422852,498.1080933,0.999752641,368.2988586,505.1778259,0.999059081,,,,
14,353.3633118,498.1080933,0.999747992,368.3725891,505.1039734,0.999150872,,,,
15,353.3795166,498.170166,0.999751031,368.397583,505.1039734,0.999226511,,,,
16,353.3633118,498.170166,0.999760747,368.5181885,505.1039734,0.999230862,,,,
17,353.3633118,498.170166,0.999733329,368.5580139,505.1039734,0.999254704,,,,
18,353.2846069,498.0668335,0.999741852,368.7288818,505.1039734,0.999203801,,,,
19,353.2846069,498.0668335,0.999727964,368.7593994,505.0070496,0.999228477,,,,
20,353.2846069,498.0668335,0.999726892,368.7288818,505.0070496,0.999248743,,,,
21,353.2846069,498.0668335,0.999756217,368.7288818,504.9993286,0.999118388,,,,
22,353.2903748,498.1108093,0.999732494,368.6529846,504.9696655,0.999251127,,,,
23,353.4160767,498.1331787,0.999722481,368.6529846,504.9480591,0.999185622,,,,
24,353.2903748,498.1108093,0.999741077,368.5632629,504.9480591,0.999132633,,,,
25,353.3407288,498.1108093,0.999724627,368.5632629,504.9480591,0.99910301,,,,
26,353.4138489,498.1331787,0.999726474,368.7953491,504.9463196,0.999024868,,,,
27,353.3701172,498.1331787,0.99973464,368.7953491,504.9463196,0.999053836,,,,
28,353.3407288,498.1490173,0.999731064,368.7953491,504.900116,0.999287367,,,,
29,353.3407288,498.1490173,0.99972856,369.045105,504.900116,0.999215424,,,,
30,353.2099915,498.0514221,0.999708176,369.045105,504.8635254,0.999340177,,,,
31,353.102478,498.0410156,0.999740124,369.0265808,504.8635254,0.999263108,,,,
32,353.102478,497.8766479,0.99971956,369.0265808,504.8635254,0.999180377,,,,
33,353.106842,497.8766479,0.999712467,369.0140991,504.9898071,0.999117017,,,,
34,353.023468,497.8766479,0.999697149,369.0140991,504.8093567,0.9991678,,,,
35,353.106842,497.9430542,0.999732375,369.0140991,504.7424622,0.999341905,,,,
36,353.1863403,497.9724121,0.999727726,369.0140991,504.8591614,0.999296308,,,,
37,353.2088623,498.0150452,0.999749541,369.0140991,504.8084106,0.999374747,,,,
38,353.2088623,497.9724121,0.999750733,369.0215454,504.8084106,0.999331057,,,,
39,353.2373657,498.0150452,0.999727666,369.0672913,504.8084106,0.999265969,,,,
40,353.2088623,498.0150452,0.99973309,369.0672913,504.8084106,0.99921,,,,
41,353.2087402,498.0150452,0.999715805,369.1113586,504.7070313,0.999304235,,,,
42,353.2087402,498.0309448,0.999716401,369.1293945,504.6816711,0.999333978,,,,
43,353.2087402,498.0309448,0.999694943,369.1293945,504.6468811,0.999367774,,,,
44,353.1344604,498.0128784,0.999719739,369.1293945,504.6468811,0.999337792,,,,
45,353.1053162,498.0128784,0.999730051,369.1542969,504.6326294,0.999412954,,,,
46,353.1344604,498.0128784,0.999702096,369.1542969,504.5782166,0.999321222,,,,
47,353.1053162,497.9953613,0.999720454,369.3055725,504.54953,0.999286652,,,,
