coords,x,y,likelihood,x,y,likelihood,,,,
0,533.5523071,-0.061498165,0.000599802,534.1467896,0.708934069,0.000172287,318,452,319,718
1,533.6851807,-0.061498165,0.000231981,886.1068726,125.6025314,9.27E-05,,,,
2,533.8549194,-0.131922245,0.000296026,886.1068726,125.6025314,0.00013876,,,,
3,533.8549194,-0.061498165,0.000157297,972.9417725,125.7512741,0.000117421,,,,
4,533.7419434,-0.061498165,0.000282258,886.1068726,125.6025314,8.49E-05,,,,
5,533.8549194,-0.031469822,0.000250965,972.9417725,125.6025314,0.000105143,,,,
6,533.7419434,-0.125982761,0.000344515,532.6108398,2.460172653,0.000113338,,,,
7,533.7419434,-0.031469822,0.000398159,973.2416992,125.8551331,0.000290096,,,,
8,533.7276611,0.040786266,0.000257283,532.6108398,125.8551331,9.51E-05,,,,
9,533.8856201,0.040786266,0.000136167,532.5568237,125.894043,0.000106007,,,,
10,533.7276611,-0.125982761,0.00025019,532.5568237,125.894043,7.89E-05,,,,
11,533.7095947,-0.195595264,0.000254333,532.5474854,125.894043,7.89E-05,,,,
12,533.6293945,-0.195595264,0.000476658,532.5172729,2.426347017,0.000170857,,,,
13,533.6293945,-0.240207195,0.000331551,532.5172729,2.426347017,0.00011611,,,,
14,533.6293945,-0.240207195,0.000618458,532.5474854,2.35433197,0.000199795,,,,
15,533.6835327,-0.072414875,0.000189036,532.5172729,2.35433197,8.21E-05,,,,
16,533.6835327,-0.052558422,0.000431299,0.431306362,1006.136841,0.000126988,,,,
17,533.8725586,-0.072414875,0.000141114,0.431306362,1006.18927,8.36E-05,,,,
18,533.7575684,-0.065150261,0.000105321,0.431306362,1006.183289,8.65E-05,,,,
19,533.7575684,-0.052558422,0.000117749,0.431306362,1006.183289,8.74E-05,,,,
20,533.7575684,-0.065150261,0.000241995,0.442087889,1006.183289,8.47E-05,,,,
21,533.7575684,-0.1774683,0.000645399,533.96875,0.684523821,0.000192016,,,,
22,533.6900024,-0.066317081,0.000287116,533.96875,0.684523821,8.74E-05,,,,
23,533.6900024,-0.183516979,0.000322014,534.1189575,0.684523821,9.54E-05,,,,
24,533.7618408,-0.183516979,0.000262052,534.1886597,0.561370373,8.42E-05,,,,
25,533.9164429,-0.195238113,0.000142604,534.312439,125.9167404,8.31E-05,,,,
26,533.9164429,-0.195238113,0.000257224,534.312439,958.7362061,8.21E-05,,,,
27,533.9164429,-0.213387489,0.00016582,534.4408569,125.9167404,7.72E-05,,,,
28,533.7626343,-0.195238113,0.000208825,534.312439,2.391402006,8.11E-05,,,,
29,533.7626343,-0.213387489,0.000316352,532.7885132,958.7362061,9.39E-05,,,,
30,533.7626343,-0.213387489,0.000351489,532.7885132,2.391402006,0.000116706,,,,
31,533.7599487,-0.178002357,0.000245064,532.7885132,2.391402006,7.67E-05,,,,
32,533.6369629,-0.088374138,0.000279188,532.5528564,2.391402006,7.89E-05,,,,
33,533.5726929,-0.032558918,0.000466853,532.4569702,2.441887379,0.000160247,,,,
34,533.5726929,-0.032558918,0.000357836,532.5528564,2.441887379,0.000119597,,,,
35,533.5726929,-0.088374138,0.00034216,532.5528564,2.441887379,0.000123709,,,,
36,533.6729126,-0.120509148,0.000401735,532.7402954,2.486711025,0.000131369,,,,
37,533.6729126,-0.15686655,0.000329703,532.8079834,2.486711025,9.47E-05,,,,
38,533.7218018,-0.157424927,0.000531197,532.8079834,2.411758423,0.00015977,,,,
39,533.6729126,-0.157424927,0.000605762,532.7402954,2.387784958,0.0001688,,,,
40,533.6623535,-0.12906599,0.000327945,532.7003784,2.411758423,0.000101209,,,,
41,533.6623535,-0.157424927,0.000317752,532.4976196,2.315320492,0.000110537,,,,
42,533.6623535,-0.157424927,0.000353843,532.4976196,2.411758423,0.000122696,,,,
43,533.6623535,-0.12906599,0.000268281,532.4976196,2.417245626,8.40E-05,,,,
44,533.6594849,-0.169920921,0.000503331,532.6152344,2.460154772,0.000191271,,,,
45,533.5368652,-0.169920921,0.000343114,532.6973877,2.460154772,0.0001342,,,,
46,533.5368652,-0.169920921,0.000608712,532.7069702,2.460154772,0.00018695,,,,
47,533.6309814,-0.205786228,0.000463486,532.7946167,2.472408772,0.000153244,,,,
48,533.5368652,-0.29388237,0.000364035,534.1498413,2.472408772,0.000120193,,,,
49,533.6309814,-0.29388237,0.000325352,534.249939,0.691218138,0.000134766,,,,
50,533.6309814,-0.366846085,0.000892252,534.249939,0.691218138,0.000246197,,,,
51,533.6309814,-0.29388237,0.000566721,534.249939,2.379364014,0.000167906,,,,
52,533.6563721,-0.280759335,0.001027644,534.249939,2.379364014,0.000274867,,,,
53,533.68573,-0.249515533,0.00030309,533.0847778,2.405175209,0.000101686,,,,
54,533.6563721,-0.195759296,0.00027585,532.8031616,2.405175209,0.000133097,,,,
55,533.8914795,-0.179330826,0.00017491,532.4634399,125.7444382,6.80E-05,,,,
56,533.8914795,-0.195759296,0.000548601,532.8031616,125.7444382,0.000182778,,,,
57,533.8811646,-0.195759296,0.000113606,532.8031616,2.332557201,7.23E-05,,,,
58,533.6242065,-0.238379478,0.000280231,534.3335571,2.332557201,9.26E-05,,,,
59,533.6242065,-0.294870377,0.000591815,534.3335571,0.681318045,0.000190735,,,,
60,533.6242065,-0.294870377,0.000608921,534.4276123,0.681318045,0.00024116,,,,
61,533.555481,-0.238379478,0.000906885,534.3335571,2.473839283,0.000277579,,,,
62,533.555481,-0.408553123,0.00020209,534.4196167,2.473839283,0.000130802,,,,
63,533.555481,-0.378697395,0.000576288,534.1160278,0.705368519,0.000180304,,,,
64,533.5690308,-0.237027168,0.000818342,534.4196167,2.473839283,0.000239879,,,,
65,533.5593262,-0.246348858,0.000873804,534.3729248,0.709216118,0.000292331,,,,
66,533.5690308,-0.246348858,0.000232786,534.3729248,0.709216118,0.000178605,,,,
67,533.7493896,-0.246348858,0.000694484,534.3729248,2.366833925,0.000207812,,,,
68,533.760376,-0.246348858,0.000299394,534.5576172,2.366833925,0.000102758,,,,
69,533.7493896,-0.271456718,0.000312537,534.3729248,0.709216118,9.75E-05,,,,
70,533.760376,-0.271456718,0.000409693,534.5576172,2.366833925,0.000109941,,,,
71,533.760376,-0.271456718,0.000792831,534.5576172,2.492334843,0.000247657,,,,
72,533.6850586,-0.233829975,0.00021109,534.5576172,2.492334843,9.11E-05,,,,
73,533.6850586,-0.233829975,0.000401735,804.7977905,977.8040771,0.00013566,,,,
74,533.7426758,-0.233829975,0.000610322,804.7977905,977.8040771,0.000407279,,,,
75,533.7426758,-0.233829975,0.000166208,899.5828247,977.7481689,0.000117809,,,,
76,533.7512207,-0.203447819,0.000561237,899.5828247,977.8040771,0.000181288,,,,
77,534.1642456,0.015686512,0.000195473,898.5730591,977.8040771,9.27E-05,,,,
78,895.795105,977.5734253,0.001276582,897.9881592,978.6781006,0.002910078,,,,
79,895.795105,977.5734253,0.001006186,898.4526367,978.6781006,0.00185737,,,,
80,895.795105,977.5734253,0.002552271,898.1374512,978.7930298,0.005927622,,,,
81,895.795105,977.7750244,0.000143141,898.1374512,978.972168,0.000283927,,,,
82,895.6598511,977.5899048,0.000392467,897.949646,978.8070068,0.000647128,,,,
83,895.6598511,977.5899048,0.000201017,897.949646,978.8070068,0.000649393,,,,
84,895.8583374,977.5899048,0.000729471,897.4088135,978.8521118,0.001723111,,,,
85,895.9231567,977.8406982,0.001717567,897.4088135,979.1278076,0.003189355,,,,
86,895.8583374,977.8406982,0.001429945,897.4074097,979.1278076,0.003097445,,,,
87,895.8583374,978.2650146,0.000639588,897.4074097,979.6928101,0.00204587,,,,
88,895.3996582,978.3627319,0.002102762,897.0115356,979.8438721,0.00480032,,,,
89,895.3996582,978.3627319,0.000608802,896.951355,979.8438721,0.001510978,,,,
90,895.3996582,978.5610962,0.003674477,896.951355,980.0177002,0.005985558,,,,
91,895.3996582,978.5610962,0.001928836,896.951355,979.9039917,0.003974259,,,,
92,895.4683838,978.5610962,0.003049701,896.923645,979.9039917,0.008107156,,,,
93,895.4683838,978.7635498,0.004377037,896.923645,979.9039917,0.007092446,,,,
94,895.1686401,978.8458862,0.001083612,896.2890015,980.0177002,0.002792418,,,,
95,895.1641846,978.944519,0.002799302,896.0441284,981.4226074,0.006208271,,,,
96,895.1641846,979.5430908,0.015901655,896.2890015,981.4226074,0.023005486,,,,
97,894.9207153,979.5430908,0.008498877,896.1658325,981.4226074,0.015243709,,,,
98,894.8209839,979.5430908,0.001794338,895.8212891,981.4726563,0.003163308,,,,
99,894.8209839,979.5195923,0.002414584,895.7879028,981.43396,0.005400866,,,,
100,894.866333,979.1716309,0.001789033,896.1658325,981.3203125,0.001801968,,,,
101,894.866333,979.1309204,0.006406575,896.1658325,981.43396,0.008180737,,,,
102,894.7649536,978.6723633,0.001110643,896.2040405,981.43396,0.001591355,,,,
103,894.7649536,978.6723633,0.001693755,896.2040405,981.43396,0.00312674,,,,
104,894.8540649,978.6723633,0.000713468,896.2040405,982.0385742,0.001051277,,,,
105,894.8540649,979.2059326,0.002622008,895.8573608,982.0385742,0.003893703,,,,
106,894.7129517,979.237854,0.00246501,895.7605591,982.156311,0.003541946,,,,
107,894.7467651,979.237854,0.002258152,895.7605591,982.7463379,0.00233224,,,,
108,894.7467651,979.2059326,0.001526147,895.7605591,982.7463379,0.003570437,,,,
109,894.7191772,979.1923218,0.000976473,895.5411987,982.8814697,0.001623482,,,,
110,894.7191772,979.1923218,0.000772536,895.5411987,983.0542603,0.001527697,,,,
111,894.7191772,978.8966064,0.0005126,895.6803589,983.1705933,0.001028478,,,,
112,894.7191772,979.1923218,0.000718892,895.6803589,983.2426758,0.001443297,,,,
113,895.048645,979.4824219,0.000829607,895.6803589,983.5670166,0.000700146,,,,
114,895.1133423,980.0342407,0.000490636,895.6803589,983.7901001,0.000557899,,,,
115,895.1133423,980.0342407,0.000693917,890.1085205,989.4850464,0.001374125,,,,
116,895.1133423,980.0342407,0.001947492,889.6714478,989.526062,0.006295621,,,,
117,895.7649536,981.4775391,0.001251668,889.5595093,989.526062,0.004069716,,,,
118,895.8649292,981.4775391,0.000457704,889.5595093,989.4850464,0.000572681,,,,
119,895.9658203,981.4775391,0.001021564,889.6714478,989.526062,0.004266024,,,,
120,895.9658203,981.6370239,0.005546451,889.9370117,989.5336304,0.012293756,,,,
121,896.1668701,981.6399536,0.004246503,889.9370117,989.4072266,0.011938363,,,,
122,896.1668701,981.6370239,0.003231198,889.9370117,989.5336304,0.006653041,,,,
123,896.1668701,981.6370239,0.003673404,889.9116821,989.5336304,0.010340214,,,,
124,896.1668701,981.6399536,0.000968516,889.7332764,989.5336304,0.002782047,,,,
125,896.414917,981.6399536,0.000521809,889.7332764,989.1464233,0.001477301,,,,
126,896.414917,981.8403931,0.001449347,889.7023315,989.7904663,0.004608274,,,,
127,895.7315063,982.2006836,0.000499368,889.7023315,990.0345459,0.001167178,,,,
128,895.7315063,982.5129395,0.000762999,889.7023315,990.0345459,0.001674086,,,,
129,895.9146118,982.5496826,0.002702892,889.9159546,989.7946167,0.008393824,,,,
130,895.9146118,982.5496826,0.001068681,889.9159546,989.7946167,0.003243715,,,,
131,895.9158325,982.5496826,0.004440755,889.9159546,989.6594849,0.013322353,,,,
132,895.9158325,982.3955688,0.000854075,890.1011353,989.6578979,0.001958519,,,,
133,896.0004883,982.3955688,0.003849208,890.1283569,989.6578979,0.011511654,,,,
134,895.9158325,982.3007202,0.00453794,890.1283569,989.6594849,0.006920218,,,,
135,895.9158325,982.3007202,0.001896858,890.1283569,989.6594849,0.003948331,,,,
136,896.0004883,982.2080688,0.00206989,890.1283569,989.1936035,0.003747046,,,,
137,896.0004883,982.0786743,0.009674251,890.1283569,989.2072144,0.024014682,,,,
138,895.883728,982.0786743,0.002878249,890.0969849,989.2072144,0.009040356,,,,
139,895.8048706,982.2080688,0.003704935,890.2722778,989.1936035,0.006456286,,,,
140,895.8048706,982.413147,0.002616405,890.2722778,989.1936035,0.007231414,,,,
141,895.8048706,982.413147,0.006287336,890.2722778,989.2072144,0.014412642,,,,
142,895.6452637,982.4140625,0.006887645,894.7167358,988.5690918,0.012712866,,,,
143,895.6452637,982.4140625,0.007027507,894.7546387,988.5690918,0.012360692,,,,
144,896.0081787,982.4140625,0.001294911,894.9844971,988.5690918,0.002435356,,,,
145,895.9042969,982.274353,0.007595301,894.9844971,988.2702026,0.01186797,,,,
146,895.7554932,982.274353,0.007160306,894.9844971,988.2702026,0.013081908,,,,
147,895.7554932,982.2704468,0.002139717,894.9844971,989.2287598,0.00401175,,,,
148,895.7554932,982.2704468,0.003309369,894.6681519,988.5700684,0.005611658,,,,
149,895.7554932,982.1828003,0.001569957,894.6681519,988.5700684,0.004647732,,,,
150,895.7554932,982.1828003,0.013062239,890.3049927,989.5338135,0.034773529,,,,
151,895.7453613,982.1828003,0.017861068,890.3049927,989.3365479,0.032409966,,,,
152,896.1518555,982.3977051,0.00267309,894.6681519,988.5700684,0.008992821,,,,
153,896.1705322,982.3977051,0.00427115,890.3049927,989.3365479,0.009144992,,,,
