coords,x,y,likelihood,x,y,likelihood,,,,
0,695.5454712,633.348938,0.998705685,682.1290283,639.6786499,0.999329448,330,186,330,446
1,695.5454712,633.348938,0.998696446,682.2608032,639.8781128,0.999266863,,,,
2,695.6149292,633.348938,0.998900056,682.3189087,639.8924561,0.999060035,,,,
3,695.6149292,633.3276978,0.998966157,682.5464478,639.9655151,0.999312699,,,,
4,695.5206909,633.3276978,0.998868823,682.6342773,640.1280518,0.999189496,,,,
5,695.5206909,633.3276978,0.998916388,682.6342773,640.1430054,0.99934411,,,,
6,695.5206909,633.3637695,0.99862802,682.6896362,640.2600098,0.999245286,,,,
7,695.5206909,633.3637695,0.998814285,682.8569336,640.3548584,0.999301314,,,,
8,695.5238037,633.3637695,0.998798192,682.8569336,640.3612061,0.999180377,,,,
9,695.7410278,633.2092896,0.99859345,683.0700073,640.3612061,0.999293804,,,,
10,695.7410278,633.1917114,0.998665094,683.0797729,640.3612061,0.999064565,,,,
11,695.7410278,633.1782837,0.998350739,683.2642212,640.3366089,0.999011755,,,,
12,695.7410278,633.0755005,0.998591483,683.1568604,640.3221436,0.999205768,,,,
13,695.6958008,632.9554443,0.998644173,683.4367065,640.2644653,0.999262393,,,,
14,695.6577148,632.9242554,0.998613536,683.4367065,640.2644653,0.999204159,,,,
15,695.6958008,632.9096069,0.998787045,683.4367065,640.2559204,0.999036074,,,,
16,695.737793,632.9096069,0.998639584,683.2950439,640.2559204,0.999155402,,,,
17,695.737793,632.9554443,0.998702526,683.3549194,640.2694092,0.999177694,,,,
18,695.737793,632.9096069,0.998746336,683.2950439,640.5853271,0.999311328,,,,
19,695.737793,632.8386841,0.998888731,683.2469482,640.7431641,0.999317288,,,,
20,695.6948242,632.6403198,0.99912101,683.2469482,640.8196411,0.999461055,,,,
21,695.6948242,632.6403198,0.999009907,683.2250977,640.9353638,0.999294758,,,,
22,695.5844727,632.5914307,0.999091446,683.1467896,640.9353638,0.999370456,,,,
23,695.5836792,632.6403198,0.998907685,683.2133179,640.9353638,0.999352753,,,,
24,695.5836792,632.5914307,0.999062538,683.2133179,640.9353638,0.999309182,,,,
25,695.6795044,632.68573,0.999113917,683.2133179,640.9255981,0.999355197,,,,
26,695.6795044,632.68573,0.999082446,683.5214844,640.8965454,0.999319077,,,,
27,695.7696533,632.7188721,0.99867183,683.5219727,640.7975464,0.999177098,,,,
28,695.8609619,632.8510742,0.998683393,683.5610352,640.4068604,0.998970032,,,,
29,695.8989868,632.8510742,0.998259664,683.5610352,640.0183716,0.998869181,,,,
30,695.9926758,632.9020386,0.998275518,683.6177979,639.8832397,0.99893868,,,,
31,695.9926758,632.9594116,0.998390913,683.9360352,639.6282959,0.998697162,,,,
32,696.0227051,632.9020386,0.998167634,684.1568604,639.598999,0.998663545,,,,
33,696.3151245,631.9255981,0.997760892,684.1568604,639.5501709,0.99868238,,,,
34,696.3717651,631.9255981,0.998308599,684.053772,639.5046997,0.998651385,,,,
35,696.3717651,631.9255981,0.99841857,683.9360352,639.5046997,0.998903573,,,,
36,696.3717651,631.9050903,0.998259544,684.0064697,639.4684448,0.998989105,,,,
37,696.3717651,631.9255981,0.998039067,683.9365845,639.4684448,0.99899143,,,,
38,696.5429077,631.7493286,0.997646332,684.0064697,639.3933105,0.99871707,,,,
39,696.4862061,631.6826172,0.998166084,684.0064697,639.2476196,0.998942971,,,,
40,696.5429077,631.6040039,0.998297453,684.0064697,639.2476196,0.99864471,,,,
41,696.6611938,631.5567017,0.998346925,683.9365845,639.217041,0.999012232,,,,
42,696.6920776,631.4484863,0.998637378,684.0180054,639.1428833,0.999150813,,,,
43,696.6920776,631.3556519,0.998609424,684.0180054,639.1428833,0.999041438,,,,
44,696.8600464,631.3468018,0.998555601,684.5211792,639.2109375,0.998679459,,,,
45,696.8616943,631.3111572,0.998540223,684.6276855,639.2109375,0.998877823,,,,
46,696.8634033,631.2645874,0.998754561,685.1047974,639.3701782,0.998973787,,,,
47,696.8634033,631.2230835,0.998358309,685.1338501,639.6045532,0.998572648,,,,
48,696.8600464,631.2230835,0.998989522,685.1338501,639.6661377,0.99894464,,,,
49,696.8561401,631.2645874,0.998848319,685.1047974,639.9019775,0.998745441,,,,
50,696.8532715,631.2802734,0.999232709,684.9217529,639.9019775,0.999141991,,,,
51,696.7822876,631.4868774,0.999208212,684.7706299,639.9019775,0.99924767,,,,
52,696.7822876,631.4868774,0.999058962,684.7706299,639.6834106,0.999115169,,,,
53,696.8532715,631.4868774,0.999190569,684.7706299,639.3702393,0.999012411,,,,
54,696.9453735,631.4472656,0.998894155,684.97229,638.3640747,0.998840809,,,,
55,696.9453735,631.336731,0.998759687,684.9953613,638.1108398,0.998801053,,,,
56,696.9577026,631.2940063,0.998554587,684.9953613,638.1108398,0.998012424,,,,
57,696.9453735,631.1381226,0.998702407,685.0973511,638.1108398,0.998462021,,,,
58,696.824707,631.1187134,0.998966336,685.1068726,638.3214111,0.998859942,,,,
59,696.824707,631.1173096,0.998818398,685.1068726,638.3214111,0.998395443,,,,
60,696.9577026,630.9491577,0.998957276,684.9804077,638.4448853,0.998703778,,,,
61,697.0022583,630.8743286,0.998774409,685.1174927,638.4448853,0.998232484,,,,
62,697.0302734,630.8474121,0.999073148,685.1776733,638.385437,0.998550057,,,,
63,697.090332,630.8474121,0.998773932,685.1776733,638.385437,0.998351216,,,,
64,697.1286621,630.8074951,0.998487711,685.3615723,638.4448853,0.997362614,,,,
65,697.1819458,630.8474121,0.998446822,685.4176025,638.529541,0.997373223,,,,
66,697.2310791,630.8997803,0.998602569,685.4176025,638.7803345,0.997803211,,,,
67,697.3317261,630.8997803,0.998614788,685.4176025,638.7803345,0.997400761,,,,
68,697.3414917,630.7150879,0.998898625,685.4176025,638.9152222,0.99825561,,,,
69,697.3414917,630.6691895,0.998905301,685.3621216,638.9152222,0.998136938,,,,
70,697.3317261,630.6584473,0.998936117,685.3621216,638.8286133,0.998482645,,,,
71,697.2606201,630.449585,0.998905659,685.5026855,638.7692261,0.998297572,,,,
72,697.2546997,630.3059082,0.998686075,685.5200806,638.713562,0.997472346,,,,
73,697.2546997,630.2651367,0.998767316,685.5026855,638.6785889,0.997130811,,,,
74,697.24646,630.2175293,0.999001861,685.5026855,638.5532227,0.997782171,,,,
75,697.2606201,630.2175293,0.999092937,685.5471802,638.3892822,0.998407245,,,,
