coords,x,y,likelihood,x,y,likelihood,,,,
0,573.5546875,668.6697998,0.997988522,588.6439819,666.1710205,0.994792163,309,449,310,715
1,573.5546875,668.7459106,0.997881413,588.6439819,666.5145264,0.994280457,,,,
2,573.5968628,668.7468872,0.997460246,588.6439819,666.8294678,0.993464828,,,,
3,573.5968628,668.8121948,0.99745816,588.3842163,666.5145264,0.993059158,,,,
4,573.7554932,668.9112549,0.997119844,588.2670288,666.1710205,0.992079139,,,,
5,573.8325195,669.2793579,0.997385859,588.1634521,666.102417,0.994393528,,,,
6,573.8974609,669.3190918,0.996945143,588.0586548,666.0856323,0.993296385,,,,
7,573.9952393,669.553833,0.996994257,588.0586548,665.9156494,0.992480993,,,,
8,574.0267944,669.5982056,0.997576356,588.0493774,666.0856323,0.993096709,,,,
9,574.1333008,669.7015381,0.997222424,587.8539429,665.8428955,0.993308067,,,,
10,574.1602173,669.7015381,0.997224033,587.6271973,665.8428955,0.993452907,,,,
11,574.178894,669.5982056,0.997326016,587.449707,666.6224365,0.993556619,,,,
12,574.178894,669.8021851,0.99670279,587.2785034,666.7440186,0.993074358,,,,
13,574.3873291,669.9564819,0.996569753,586.9924927,666.904541,0.992975116,,,,
14,574.3873291,670.1785889,0.996309519,586.9707031,667.0675659,0.992664456,,,,
15,574.3873291,670.1785889,0.995722413,586.9678345,667.2753296,0.992515922,,,,
16,574.5844727,670.2695923,0.996629477,586.7719727,667.34552,0.993111014,,,,
17,574.5844727,670.1785889,0.994801879,586.6790161,667.4105225,0.992351472,,,,
18,574.4414673,669.0404053,0.995956957,586.6790161,667.4105225,0.992706656,,,,
19,574.4487305,669.0194702,0.99561137,586.5142212,667.9135132,0.992243648,,,,
20,574.4730835,669.0194702,0.995769858,586.5142212,667.8187866,0.992572248,,,,
21,574.4730835,668.996521,0.995212913,586.5142212,667.9135132,0.992458224,,,,
22,574.4730835,668.9682617,0.994514227,586.4094238,667.9824829,0.991696,,,,
23,574.4730835,668.9346924,0.995334923,586.3603516,667.9824829,0.992267609,,,,
24,574.4730835,668.800415,0.99437201,586.3603516,668.102356,0.991628289,,,,
25,574.2944336,668.6669312,0.994713306,586.2163086,668.102356,0.991527677,,,,
26,574.1293945,668.5287476,0.994791448,586.2045898,668.0844116,0.992474616,,,,
27,574.0477295,668.5003662,0.994407296,586.1577148,668.0844116,0.992571056,,,,
28,574.0075684,668.4874878,0.994988799,586.1166992,668.2550659,0.992331028,,,,
29,573.9224854,668.2216797,0.994288146,585.8751221,668.5932617,0.99248147,,,,
30,573.9224854,668.2085571,0.994127512,585.8751221,668.5932617,0.991584957,,,,
31,573.9224854,668.1776733,0.994372249,585.8512573,668.5951538,0.991877079,,,,
32,573.9224854,668.1723633,0.99400878,585.7877197,668.7189941,0.992488265,,,,
33,573.9316406,668.0366821,0.994166732,585.7877197,668.7728882,0.991864085,,,,
34,573.9316406,667.9146729,0.994574428,585.7788696,668.8451538,0.991410613,,,,
35,573.711792,667.8487549,0.993991256,585.7877197,668.8451538,0.990102291,,,,
36,573.6964111,667.8487549,0.993998885,585.7877197,668.8920288,0.991002083,,,,
37,573.675415,667.9115601,0.995160222,585.7940063,668.8920288,0.99190098,,,,
38,573.5621338,667.9115601,0.994633734,585.869873,668.8920288,0.991429627,,,,
39,573.5621338,667.9354248,0.995185256,586.0657959,668.8920288,0.992274523,,,,
40,573.675415,667.9882202,0.995421231,586.0657959,668.8920288,0.990991473,,,,
41,573.6848145,668.4644165,0.994269848,586.7893066,669.0302734,0.990016103,,,,
42,573.6848145,668.6315308,0.99463594,586.8356323,669.0302734,0.990691602,,,,
43,573.8075562,668.7036743,0.995769978,586.9860229,668.9956055,0.988898993,,,,
44,573.8075562,668.7036743,0.995601177,586.9860229,668.9271851,0.990117133,,,,
45,573.7783203,668.6315308,0.99582684,586.9876709,668.9271851,0.98954308,,,,
46,573.6630249,668.6315308,0.996139884,586.9973755,668.9271851,0.990776181,,,,
47,573.6400757,668.6064453,0.995530367,587.1803589,668.9271851,0.989495039,,,,
48,573.6400757,668.6064453,0.996896207,587.2039185,668.8741455,0.99077332,,,,
49,573.7783203,668.5913086,0.995738268,587.2313843,668.8741455,0.991178036,,,,
50,573.786377,668.373291,0.996807039,587.4848022,668.8741455,0.992115378,,,,
51,573.786377,668.3687134,0.996783316,587.737915,668.8741455,0.991433024,,,,
52,573.786377,668.3687134,0.996967435,588.2627563,668.6577148,0.992745638,,,,
53,573.6386719,668.243103,0.996895432,588.2838745,668.5865479,0.994747221,,,,
54,573.6386719,668.1309814,0.996337235,588.5214233,668.5865479,0.992924571,,,,
55,573.4730225,668.0131836,0.996166229,588.5214233,668.9096069,0.993374109,,,,
56,573.4696655,667.600769,0.995860338,588.5214233,669.1255493,0.993026495,,,,
57,573.4384766,667.600769,0.995970607,588.5214233,669.1507568,0.992981434,,,,
58,573.4696655,667.600769,0.996415257,588.3453979,669.2139893,0.994109035,,,,
59,573.4384766,668.0284424,0.996493816,588.3453979,669.2139893,0.994352698,,,,
60,573.4384766,668.4359741,0.995937824,588.3453979,669.418335,0.99341321,,,,
61,573.6011963,668.4359741,0.996554732,588.5062256,669.418335,0.994648755,,,,
62,573.6011963,668.4359741,0.995793223,588.5098267,669.2139893,0.995078802,,,,
63,573.5453491,668.6009521,0.995560408,588.517334,669.2366943,0.994437218,,,,
64,573.6011963,668.6925659,0.996500134,588.517334,669.4658203,0.99503243,,,,
65,573.7202759,668.7521362,0.996490061,588.5633545,669.3956299,0.994874716,,,,
66,573.7202759,668.7521362,0.995671749,588.5633545,669.3956299,0.995444596,,,,
67,574.487854,668.6925659,0.994802952,588.517334,669.4658203,0.993898511,,,,
68,574.487854,668.6925659,0.995617032,588.5061035,669.6275024,0.995221078,,,,
