coords,x,y,likelihood,x,y,likelihood,,,,
0,739.4905396,697.7441406,0.977604151,740.2944946,699.0070801,0.989100218,313,451,320,714
1,739.4905396,699.1135254,0.987197995,743.5152588,699.0793457,0.983801663,,,,
2,741.2915039,699.1748047,0.97510469,743.5152588,699.0793457,0.992239356,,,,
3,739.4905396,699.2525635,0.988103032,745.9580688,699.2409058,0.97949332,,,,
4,742.1150513,699.2525635,0.977918386,742.7485352,699.2409058,0.989959359,,,,
5,740.6781616,699.5085449,0.988977492,744.0402222,699.1337891,0.982586026,,,,
6,740.6781616,699.5994263,0.97371316,744.0402222,699.1337891,0.992445946,,,,
7,740.6781616,699.5994263,0.976563931,744.0402222,699.3186646,0.985664368,,,,
8,742.6730347,699.1165161,0.994727015,741.7486572,699.1337891,0.989573956,,,,
9,740.6781616,699.4788208,0.988980412,744.0402222,699.0968628,0.994614363,,,,
10,739.5067139,699.4788208,0.967329144,745.0910034,699.3186646,0.990119457,,,,
11,739.5067139,699.4788208,0.983471155,745.0910034,699.3186646,0.986100316,,,,
12,737.269104,699.6004639,0.991464257,748.0140991,699.6705933,0.98323667,,,,
13,736.5413818,699.6004639,0.99416697,748.2028809,699.7738037,0.984108388,,,,
14,736.3640747,699.6004639,0.99503696,748.3417969,700.0004883,0.985467076,,,,
15,736.2764893,699.5181885,0.994418025,748.3494263,700.0004883,0.989014864,,,,
16,735.7080688,699.3640137,0.994405091,748.6140137,700.0108032,0.988126099,,,,
17,735.7080688,699.3640137,0.994463801,748.7815552,700.0108032,0.986981452,,,,
18,735.7080688,699.3413696,0.995783329,748.6140137,700.0881958,0.990061581,,,,
19,735.6647339,699.1506348,0.994439602,748.7890015,700.0881958,0.987909973,,,,
20,735.2346802,699.0908203,0.994354546,748.8275146,700.2319946,0.988358915,,,,
21,735.1767578,699.0491943,0.994438529,748.8275146,700.2319946,0.988240242,,,,
22,735.1767578,699.0159302,0.996035814,748.8589478,700.3544922,0.991378903,,,,
23,735.0848389,699.003418,0.995703697,749.1454468,700.2619019,0.99182272,,,,
24,735.1767578,698.8501587,0.995278001,749.2097778,700.3544922,0.991517901,,,,
25,735.2247925,698.8501587,0.996373177,749.2097778,700.3544922,0.992419004,,,,
26,735.359375,698.8501587,0.995447397,749.2097778,700.4760132,0.993112981,,,,
27,735.4265137,698.822998,0.993048906,749.2097778,700.2619019,0.988581181,,,,
28,735.4265137,698.822998,0.995343566,749.4906006,700.2182617,0.989950478,,,,
29,735.4265137,698.6747437,0.995960951,749.6463623,700.2182617,0.992455602,,,,
30,735.2075195,698.5916138,0.995458186,749.7073975,700.2935791,0.99193573,,,,
31,735.0836792,698.5916138,0.996313572,749.9216309,700.2182617,0.991971612,,,,
32,734.9022217,698.5744629,0.995940447,749.7073975,700.1174316,0.993108273,,,,
33,734.7741089,698.5986328,0.996354342,749.7073975,700.0626831,0.993503869,,,,
34,734.9022217,698.5986328,0.995323658,748.8082886,700.0565796,0.991308212,,,,
35,734.7141113,698.5986328,0.995856524,748.6782837,700.0241699,0.991284668,,,,
36,734.7043457,698.5264893,0.99048841,748.3950195,699.6515503,0.981816411,,,,
37,734.5271606,698.3436279,0.994891167,748.3950195,699.5808716,0.98988235,,,,
38,734.5271606,698.2853394,0.993509352,748.2684326,699.5578003,0.987482071,,,,
39,734.3780518,698.0664673,0.993742466,748.3950195,699.3743286,0.989685416,,,,
40,734.3780518,697.9243774,0.995457172,748.2684326,699.3743286,0.990572035,,,,
41,734.600647,697.9264526,0.994555295,748.2700806,699.4060669,0.98923713,,,,
42,734.600647,697.9447021,0.988932908,748.2700806,699.4060669,0.984754622,,,,
43,734.3716431,697.9447021,0.992429674,748.434021,699.3193359,0.984963179,,,,
44,734.5079346,697.9414673,0.993613124,748.3682861,699.204895,0.985843718,,,,
45,734.3716431,697.9414673,0.995157123,748.5130615,699.1929321,0.989327073,,,,
46,734.3106689,697.9414673,0.993215919,748.5406494,699.1768799,0.986136317,,,,
47,734.2333984,697.9227295,0.994721055,748.5406494,699.1768799,0.988963485,,,,
48,734.2333984,697.9227295,0.994207919,748.5637817,699.0812988,0.989598989,,,,
49,734.1112671,697.8944702,0.99210763,748.5637817,699.0812988,0.981361449,,,,
50,734.1112671,697.8664551,0.991764307,748.5637817,699.0812988,0.984209836,,,,
51,733.8914185,697.8502808,0.994218946,748.5322266,699.0812988,0.986402154,,,,
52,733.8900757,697.8502808,0.993410408,748.5637817,699.1380615,0.98717159,,,,
53,733.7531128,697.8502808,0.993855536,748.5322266,699.2435913,0.988389134,,,,
54,733.7216797,697.8502808,0.992782176,748.5322266,699.2645874,0.986986041,,,,
55,733.7216797,697.9195557,0.995465875,748.4364014,699.2645874,0.988433838,,,,
56,733.7216797,697.9195557,0.994240522,748.1896973,699.2645874,0.985422194,,,,
57,733.7216797,697.9195557,0.994689405,748.1699829,699.2645874,0.99015379,,,,
58,733.7216797,697.9002075,0.994285107,748.1699829,699.2955322,0.989950061,,,,
59,733.6621704,697.8917847,0.995431006,748.1699829,699.2955322,0.989963651,,,,
60,733.6323242,697.8917847,0.994639397,748.1699829,699.3190918,0.987514138,,,,
61,733.5844116,697.9002075,0.995080709,748.1699829,699.3977051,0.987057447,,,,
62,733.5844116,698.0193481,0.996413112,748.008728,699.5078735,0.991580546,,,,
63,733.4724731,698.0193481,0.995858788,748.008728,699.5078735,0.990383983,,,,
64,733.4724731,698.0193481,0.995185077,748.008728,699.5100708,0.988512397,,,,
65,733.4724731,697.9320679,0.995128393,747.9255371,699.5078735,0.989135563,,,,
66,733.4800415,697.9320679,0.99462539,747.8134766,699.4780884,0.98783958,,,,
67,733.6098022,697.9230957,0.995962739,747.7803345,699.4780884,0.990230024,,,,
68,733.6098022,697.9230957,0.994168699,747.6719971,699.4780884,0.98762393,,,,
69,733.6098022,697.894104,0.993457079,747.6553345,699.4666138,0.98776269,,,,
70,733.7687988,697.894104,0.995466352,747.5546875,699.4780884,0.990604758,,,,
71,733.7687988,697.894104,0.995361328,747.5546875,699.4666138,0.989485443,,,,
72,733.6098022,698.0250244,0.994616866,747.4100952,699.4666138,0.988199532,,,,
73,733.6098022,698.0250244,0.99477911,747.0636597,699.3659058,0.989485383,,,,
74,733.4932861,698.0250244,0.994262695,746.4820557,699.4389648,0.987562418,,,,
75,733.4213257,697.9978638,0.994927645,746.4072876,699.3659058,0.988395095,,,,
76,733.3009644,697.6894531,0.99350512,745.984314,699.3025513,0.986421227,,,,
77,733.3009644,697.6782837,0.992905378,745.0616455,699.0029907,0.989036798,,,,
78,733.246521,697.6721191,0.993494511,744.9465942,699.0029907,0.989875495,,,,
79,733.0290527,697.6721191,0.992483735,744.7044067,699.0029907,0.989804804,,,,
80,732.9126587,697.6782837,0.993483782,744.5080566,699.0448608,0.987145245,,,,
81,732.9126587,697.6782837,0.993900657,744.5080566,699.083374,0.988816023,,,,
82,732.9126587,697.7443237,0.993567109,744.6668091,699.1732788,0.990792036,,,,
83,733.0604248,697.7854004,0.992919981,744.6677246,699.1732788,0.99021399,,,,
84,733.0604248,697.7854004,0.993919373,744.6677246,699.1732788,0.988153219,,,,
85,733.0604248,697.7854004,0.993980944,744.8765869,699.185791,0.988731563,,,,
86,733.0604248,697.7854004,0.994282961,744.9291382,699.0775757,0.988084912,,,,
87,733.0604248,697.805603,0.994287848,745.2214966,699.0775757,0.985817075,,,,
88,732.7206421,697.7434692,0.993969321,745.2214966,699.0775757,0.987170756,,,,
89,732.7206421,697.7434692,0.994055688,746.2122803,699.4160767,0.987657428,,,,
90,732.8978882,697.7555542,0.993726254,746.4224854,699.2362061,0.984966874,,,,
91,732.8395386,697.7555542,0.995348096,746.7355347,699.4160767,0.986718774,,,,
92,732.8395386,697.7434692,0.994862556,746.7838745,699.4485474,0.986518562,,,,
93,732.8978882,697.7555542,0.995972991,746.8555298,699.5094604,0.98762989,,,,
94,733.0375977,697.7555542,0.995010376,746.8555298,699.4485474,0.984773993,,,,
95,733.0481567,697.8056641,0.995034456,747.2479858,699.5632935,0.988892376,,,,
96,733.0481567,697.7459106,0.987201333,746.8555298,699.5632935,0.98622489,,,,
97,733.2265015,697.8056641,0.99486208,746.9412231,699.5997314,0.986793399,,,,
98,733.3364868,697.8056641,0.995600104,746.9412231,699.5997314,0.986539721,,,,
99,733.2265015,697.8659058,0.994047701,746.9412231,699.6183472,0.98546505,,,,
100,732.9680176,697.9481201,0.995556712,746.7842407,699.6183472,0.987217844,,,,
101,732.9680176,697.9481201,0.994925022,746.7842407,699.729126,0.985969782,,,,
102,732.9680176,697.9481201,0.995577157,746.7676392,699.7769775,0.986649036,,,,
103,732.8746338,697.8851929,0.994880676,746.6693115,699.7769775,0.985901117,,,,
104,732.8049316,697.8851929,0.995157301,746.6693115,699.7769775,0.987334132,,,,
105,732.8049316,697.871582,0.995134473,745.506897,699.572876,0.988141537,,,,
106,732.8049316,697.871582,0.993819118,744.998291,699.5670776,0.989666104,,,,
107,732.765564,697.7837524,0.993023157,744.6096191,699.4750366,0.988223493,,,,
108,732.4143066,697.7347412,0.993253589,744.4431763,699.5128784,0.988891542,,,,
109,732.3989868,697.7347412,0.992845774,744.3221436,699.3995361,0.988584638,,,,
110,732.3779297,697.7337036,0.992580771,744.2131348,699.3883057,0.990638852,,,,
111,732.3248901,697.7136841,0.992738783,744.1098022,699.3995361,0.988933504,,,,
112,732.3017578,697.7136841,0.992669344,744.1098022,699.4476318,0.991238296,,,,
113,732.2092285,697.7136841,0.993197501,744.1326294,699.3995361,0.990071714,,,,
114,732.0779419,697.7136841,0.993265033,744.1326294,699.3049927,0.9926579,,,,
115,732.2092285,697.630188,0.99397099,744.184021,699.2667236,0.990985155,,,,
116,731.9353027,697.6210938,0.994825423,744.7697754,699.2636108,0.992526174,,,,
117,731.7866821,697.6210938,0.994781256,744.7822266,699.0378418,0.989724278,,,,
118,731.7710571,697.722168,0.994397759,744.8045044,698.888916,0.988443017,,,,
119,731.7866821,697.6373291,0.995560408,744.9909058,698.7902832,0.990308404,,,,
120,731.7695313,697.722168,0.994531751,745.3245239,698.7902832,0.985443354,,,,
121,731.7022095,697.8052368,0.994248748,745.4423218,698.7902832,0.985210955,,,,
122,731.6931763,697.7570801,0.995104551,747.0303345,699.105835,0.988686323,,,,
123,731.6931763,697.8310547,0.995911777,747.0303345,699.105835,0.98940146,,,,
124,731.6398315,697.8765259,0.996053278,747.0303345,699.2546387,0.988629818,,,,
125,731.6398315,697.8765259,0.994745016,746.7440796,699.2546387,0.986268282,,,,
126,731.6390991,697.9359131,0.995136321,746.7440796,699.322876,0.98778069,,,,
127,731.6165771,697.9359131,0.993458807,746.7440796,699.4179077,0.983978868,,,,
128,731.6165771,697.8765259,0.995180964,747.3551636,699.4179077,0.989512682,,,,
129,731.6165771,697.7998657,0.992649972,747.3551636,699.331604,0.981680036,,,,
130,731.5593872,697.7998657,0.993802369,747.4856567,699.331604,0.983397722,,,,
131,731.6165771,697.7341309,0.984657168,747.3551636,699.2484131,0.986569047,,,,
132,731.5050659,697.7998657,0.995752275,747.2498169,699.2484131,0.987595081,,,,
133,731.4851685,697.8240356,0.985952497,744.3606567,698.5209351,0.98322928,,,,
134,731.4535522,697.9101563,0.993408322,747.2498169,699.0181885,0.984878898,,,,
135,731.4535522,698.0800781,0.98792845,747.2498169,699.0181885,0.983919024,,,,
136,731.4535522,698.0800781,0.99546814,747.2498169,699.0181885,0.989960968,,,,
137,731.4851685,698.149292,0.995119691,744.3606567,698.427002,0.987061501,,,,
138,731.4535522,698.149292,0.981378257,747.5048218,699.0181885,0.982576489,,,,
139,732.0521851,697.7463379,0.971041441,744.5307617,698.3538818,0.984117866,,,,
140,732.0521851,697.6505127,0.992920399,744.5307617,698.3538818,0.98319751,,,,
141,732.0521851,697.6505127,0.990938067,744.5307617,698.1844482,0.986337841,,,,
142,732.0521851,697.6505127,0.995741904,744.5307617,698.302063,0.988872886,,,,
143,732.0521851,697.6505127,0.989900351,744.5307617,698.1844482,0.9872697,,,,
144,731.8675537,697.7064819,0.982234359,745.180542,698.302063,0.983105779,,,,
145,731.8675537,697.7064819,0.993548751,745.180542,698.2883301,0.986120582,,,,
146,731.840332,697.7747803,0.995121241,745.2640991,698.2883301,0.986942112,,,,
147,731.8037109,697.7752686,0.994352162,745.3815918,698.1038818,0.988390207,,,,
148,731.7782593,697.7752686,0.994597197,745.3815918,698.1033325,0.987481475,,,,
149,731.4052734,697.7747803,0.996375561,745.3815918,698.1033325,0.990330279,,,,
150,731.5494385,697.7747803,0.995296419,745.2640991,698.0408936,0.987398148,,,,
151,731.5494385,697.6743164,0.995100617,745.5921631,698.1033325,0.987053812,,,,
152,731.6330566,697.6743164,0.995826602,745.5921631,698.0408936,0.98893857,,,,
153,731.6107788,697.5952148,0.99527365,745.5921631,698.1481934,0.989129186,,,,
154,731.6107788,697.5147705,0.996015728,745.2516479,698.1481934,0.987953782,,,,
155,731.6107788,697.414917,0.996104479,745.3399048,698.1755371,0.989613891,,,,
156,731.6107788,697.414917,0.99549371,745.2516479,698.1481934,0.989438713,,,,
157,731.6107788,697.359375,0.996914446,745.1824951,698.1755371,0.989999831,,,,
158,731.6503296,697.164978,0.996649563,745.0252686,698.2124634,0.990367472,,,,
159,731.7088623,697.164978,0.992835343,744.9743042,698.2124634,0.98716259,,,,
160,731.8550415,697.2350464,0.996572316,744.9743042,698.2200317,0.989286423,,,,
161,731.8550415,697.0947876,0.990967155,744.6303101,698.2200317,0.98995924,,,,
162,731.7088623,697.2350464,0.995488763,744.6303101,698.2200317,0.988829851,,,,
163,731.6691895,697.3288574,0.996364474,744.6303101,698.4122314,0.98968786,,,,
164,731.6691895,697.3831177,0.995272398,744.6303101,698.4122314,0.992105782,,,,
165,731.6691895,697.3831177,0.995669901,744.6303101,698.4122314,0.990468264,,,,
166,731.6959839,697.3831177,0.99427712,744.8044434,698.4122314,0.989664793,,,,
167,731.6959839,697.4433594,0.995387733,744.8546143,698.3425903,0.989439726,,,,
168,731.796875,697.4715576,0.995197177,744.8546143,698.3267212,0.986775279,,,,
169,731.8839722,697.4715576,0.994975686,744.9138794,698.2608032,0.989781022,,,,
170,731.796875,697.4715576,0.99415803,745.0857544,698.2608032,0.987793624,,,,
171,731.8983765,697.4827881,0.994198442,744.9138794,698.2608032,0.985976338,,,,
172,731.8983765,697.5403442,0.994640827,744.9138794,698.2557983,0.990302205,,,,
173,731.380127,697.5403442,0.995138943,744.9344482,698.2608032,0.990345359,,,,
174,731.380127,697.5110474,0.994956374,744.9344482,698.3304443,0.991299272,,,,
175,731.9128418,697.5110474,0.994553089,744.9344482,698.3304443,0.988707781,,,,
176,731.380127,697.4370728,0.99238044,745.1525269,698.4371338,0.988961816,,,,
177,731.9128418,697.3897705,0.994789064,745.1525269,698.5196533,0.986286223,,,,
178,731.9128418,697.4370728,0.995236874,745.3172607,698.5196533,0.986309052,,,,
179,731.0020142,697.3897705,0.989890456,745.3172607,698.5196533,0.989120126,,,,
180,731.0020142,697.3897705,0.994890332,744.9351807,698.5196533,0.987927318,,,,
181,730.9841309,697.4385986,0.994414985,744.8274536,698.489563,0.988184035,,,,
182,730.6690674,697.6516724,0.994031847,744.8804932,698.489563,0.991299629,,,,
183,730.6690674,697.7164917,0.994566262,744.8274536,698.5006104,0.988721848,,,,
184,730.6690674,697.861084,0.995631993,744.7662354,698.5223999,0.99156481,,,,
185,730.4981079,698.0952148,0.993670702,744.5349121,698.5249023,0.988137186,,,,
186,730.4974976,698.1151733,0.99159801,744.5349121,698.5963745,0.989511251,,,,
187,730.4981079,698.2056274,0.994694948,744.4337769,698.6859131,0.98929894,,,,
188,730.4981079,698.3219604,0.994526565,744.5349121,698.7302246,0.98796165,,,,
189,730.4344482,698.4112549,0.992654443,744.5794067,698.7460938,0.989747763,,,,
190,730.4344482,698.4442139,0.994389117,744.5794067,698.7460938,0.988767862,,,,
191,730.7138062,698.4442139,0.995474696,744.7583618,698.7554321,0.991742015,,,,
192,730.3532104,698.4112549,0.988279104,744.7583618,698.7460938,0.989040256,,,,
193,730.7267456,698.3149414,0.995099902,744.5025024,698.7019043,0.990388095,,,,
194,730.7267456,698.1601563,0.993778825,744.5025024,698.7019043,0.989853501,,,,
195,730.7839966,698.1601563,0.981144905,744.5025024,698.7554321,0.986107826,,,,
196,730.3532104,698.1601563,0.994051933,744.5025024,698.6992798,0.989647269,,,,
197,730.3373413,698.119812,0.990420341,744.6139526,698.6992798,0.988408387,,,,
198,730.3373413,698.1380615,0.994809568,744.6139526,698.6992798,0.989668667,,,,
199,730.3373413,698.1727905,0.99415195,744.6139526,698.6992798,0.990874827,,,,
200,730.3373413,698.1380615,0.990036964,744.7615967,698.6992798,0.98833251,,,,
201,730.4974976,698.119812,0.994523704,744.7615967,698.7125854,0.990123391,,,,
202,730.4974976,698.1380615,0.992844701,744.7615967,698.7125854,0.989878297,,,,
203,730.4974976,698.0545654,0.994421482,744.7615967,698.7125854,0.990570068,,,,
204,730.5288696,697.9898071,0.994242728,744.7615967,698.6161499,0.989189744,,,,
205,730.4974976,697.9898071,0.988879085,744.8488159,698.6161499,0.988021374,,,,
206,730.5288696,698.2330933,0.994493544,744.7387695,698.5758667,0.987788081,,,,
207,730.7247314,697.9721069,0.993929267,744.0906372,698.5758667,0.988885164,,,,
208,730.7247314,698.0588989,0.990073204,744.0906372,698.6642456,0.989373922,,,,
209,731.0567627,698.0588989,0.989167869,744.0906372,698.6643066,0.987125397,,,,
210,731.2003784,698.0588989,0.977823138,743.7012939,698.6642456,0.984124064,,,,
211,732.7307129,698.0588989,0.990463495,741.8759766,698.6643066,0.986328244,,,,
212,733.293457,698.2503662,0.97887218,741.8759766,698.8373413,0.978264689,,,,
213,736.1101685,699.1620483,0.983057976,741.847229,698.8459473,0.981781304,,,,
214,736.1101685,699.1620483,0.979690254,741.847229,699.1502686,0.983982801,,,,
215,736.1101685,699.1620483,0.977151275,741.847229,699.3084106,0.979130745,,,,
216,736.8360596,699.4161377,0.992022514,741.4332275,699.5428467,0.986724794,,,,
217,738.854126,699.9237671,0.982192636,739.1774292,699.5428467,0.978241801,,,,
218,738.8825073,700.0415039,0.981960893,738.3977051,699.6286011,0.977946401,,,,
219,738.8825073,700.0415039,0.982626617,737.340271,699.5428467,0.971603096,,,,
220,738.8825073,700.1130371,0.985441923,737.340271,699.151062,0.97904098,,,,
221,737.4620361,700.1918335,0.979321241,737.340271,698.8411255,0.978742659,,,,
222,731.9025879,700.1130371,0.992306352,739.0700073,698.5356445,0.994107902,,,,
