coords,x,y,likelihood,x,y,likelihood,,,,
0,414.4967041,657.5258789,0.988658726,403.0914001,654.9935913,0.979040861,313,456,309,721
1,414.7068787,657.9730225,0.98867631,403.1793823,654.9935913,0.98146069,,,,
2,414.8695984,658.6729736,0.988174915,403.1793823,654.9935913,0.982935667,,,,
3,414.8695984,658.6729736,0.991965532,403.0914001,654.7179565,0.987912297,,,,
4,414.8695984,658.6668701,0.994886398,402.8527222,654.6716919,0.992843211,,,,
5,414.8862,658.6668701,0.996111512,402.4812622,654.3423462,0.993421018,,,,
6,414.8862,658.6668701,0.996936679,402.3676453,654.211853,0.99599123,,,,
7,415.112854,658.6668701,0.998269439,402.1035767,653.4750977,0.997289658,,,,
8,415.8354187,658.6668701,0.998911977,402.0142212,653.3598022,0.998016,,,,
9,415.9095764,658.7249146,0.998931885,402.0142212,653.2687378,0.997580171,,,,
10,416.0801086,658.9399414,0.999176621,402.1035767,653.1277466,0.998354316,,,,
11,416.5453186,658.9478149,0.999298811,401.8716736,652.994873,0.998656809,,,,
12,416.8663025,658.9478149,0.99944824,401.8716736,652.8605347,0.998811245,,,,
13,416.9505005,659.1154785,0.999429822,402.1002197,652.7915649,0.998900056,,,,
14,417.0100098,659.0883789,0.999578595,402.1002197,652.718689,0.999076128,,,,
15,417.0100098,659.0597534,0.999534965,402.1002197,652.6308594,0.999179959,,,,
16,417.3589478,659.0883789,0.999553859,402.5653076,652.6308594,0.999073327,,,,
17,417.4972839,659.2337646,0.999580085,402.5950012,652.6308594,0.998782754,,,,
18,417.7972107,659.2337646,0.999707222,402.9140015,652.7781982,0.999145985,,,,
19,417.9581299,659.3441772,0.999711156,403.0153198,652.7781982,0.999144554,,,,
20,418.4851074,659.5797729,0.999734044,403.0562134,652.8232422,0.999048829,,,,
21,418.4956055,659.637207,0.999736369,403.3777161,652.8232422,0.999024153,,,,
22,418.6322632,659.637207,0.999776244,403.3777161,652.8232422,0.999184847,,,,
23,418.6414185,659.7953491,0.999803305,403.5961609,652.8232422,0.999198437,,,,
24,418.9735718,659.8218994,0.999809146,403.5961609,652.8718872,0.99928534,,,,
25,419.0763245,659.8727417,0.999792993,403.6027527,652.9564819,0.999232471,,,,
26,419.2806702,659.9448853,0.999816358,403.6328125,652.9675903,0.999267697,,,,
27,419.5586853,659.9709473,0.999833822,403.7059937,653.0401611,0.999353409,,,,
28,419.7078552,660.2115479,0.999818385,404.1693726,652.9675903,0.999291182,,,,
29,419.9661865,660.2462769,0.999822021,404.3131409,652.9675903,0.999340177,,,,
30,420.085968,660.2525024,0.999813676,404.8060608,653.0401611,0.999281287,,,,
31,420.491394,660.2842407,0.999810457,405.1331787,653.0401611,0.99922049,,,,
32,420.967041,661.0269775,0.999809563,405.8240967,653.2344971,0.998982906,,,,
33,421.2088318,661.0899048,0.999790072,405.8240967,653.28125,0.998891592,,,,
34,421.2445984,661.5246582,0.99981457,406.1732178,653.3861694,0.999007225,,,,
35,421.2827759,661.7693481,0.999803841,406.1903381,653.7418213,0.99892962,,,,
36,421.4177246,661.7693481,0.999791861,406.5214539,653.7895508,0.999130607,,,,
37,421.2827759,661.7693481,0.99974215,407.3888855,653.8876343,0.999054313,,,,
38,421.2827759,661.6079712,0.999651074,408.18573,653.8876343,0.998950243,,,,
39,421.2672424,661.5872192,0.999657571,408.2505493,653.8876343,0.998657465,,,,
40,421.1108398,661.5599976,0.999643445,408.3584595,653.8876343,0.998655796,,,,
41,421.1108398,661.5872192,0.999588847,408.3584595,653.8484497,0.998419285,,,,
42,421.1108398,661.6079712,0.999584079,408.5246582,653.4862671,0.998313725,,,,
43,421.2312012,661.8928223,0.999629021,408.6473389,653.4237061,0.998622656,,,,
44,422.0681458,661.9885254,0.999565303,408.7046509,653.4237061,0.998773694,,,,
45,422.3016357,661.9885254,0.999547482,408.9480591,653.4862671,0.998651803,,,,
46,422.8585815,661.9885254,0.99949491,409.04422,653.5582275,0.998816609,,,,
47,422.9049072,661.9885254,0.999456406,409.2460022,653.6186523,0.99873662,,,,
48,422.9868469,662.0377197,0.999553919,409.6860352,653.7688599,0.998933434,,,,
49,423.3423767,662.0873413,0.999506593,410.375,653.7802734,0.999002457,,,,
50,423.4189758,662.0873413,0.999559581,410.3904419,653.8838501,0.99908793,,,,
51,423.4852295,662.1697388,0.999472797,410.4275208,654.0775146,0.998980165,,,,
52,423.7712708,662.2523193,0.999458313,410.800293,654.1448975,0.998927593,,,,
53,424.2469788,662.4731445,0.999415874,411.3542175,654.1838989,0.998946786,,,,
54,424.7415161,662.5769043,0.99935317,411.4165649,654.1838989,0.998986959,,,,
55,424.9772949,662.6286011,0.99928236,411.8980408,654.1838989,0.998469114,,,,
56,424.97995,662.6286011,0.999188304,412.2948303,654.2392578,0.998468518,,,,
57,424.97995,662.605957,0.998990059,412.4250793,654.2681885,0.998271763,,,,
58,425.0383911,662.732666,0.99907577,412.6655273,654.2681885,0.998283446,,,,
59,425.1332397,662.732666,0.999002814,412.6924438,654.2770996,0.99807477,,,,
60,425.1736755,662.605957,0.998909056,412.7516785,654.4655762,0.998609662,,,,
61,425.8014832,662.6875,0.998386264,413.1491394,654.8306885,0.998486102,,,,
62,426.9653015,662.6875,0.998401582,413.275238,655.1419678,0.99852705,,,,
63,426.974762,662.6875,0.998321772,413.5809021,655.201355,0.998332083,,,,
64,426.9754333,662.6795044,0.998396873,413.6091309,655.2026367,0.998027325,,,,
65,427.1359253,662.6795044,0.998776793,413.6357117,655.2026367,0.998524725,,,,
66,427.1359253,662.6731567,0.999025583,413.9947815,655.2356567,0.998558998,,,,
67,427.5732422,662.6397705,0.999088645,414.2589417,655.298584,0.998127818,,,,
68,427.7815552,662.6397705,0.998920321,414.5219116,655.5683594,0.998364687,,,,
69,428.0137939,662.6731567,0.998886228,415.178009,655.7423096,0.998301387,,,,
70,428.3817139,663.3670044,0.99891305,415.5054321,655.7453613,0.998699903,,,,
71,428.7670288,663.6730347,0.99892652,415.9382324,655.8439941,0.998953462,,,,
72,428.783905,663.9996948,0.998871684,416.0890198,655.847168,0.999019384,,,,
73,428.8894958,664.2910767,0.99890548,416.6664734,655.8742676,0.999318123,,,,
74,429.0466309,664.3640137,0.998840809,417.1653137,655.8742676,0.999152601,,,,
75,429.3955994,664.5797729,0.998761714,417.174469,655.9280396,0.999220371,,,,
76,429.7424622,664.6073608,0.998639405,417.4850159,655.9523926,0.999228477,,,,
77,429.8328247,665.6326904,0.998950958,417.5404358,655.8742676,0.999248505,,,,
78,430.2046509,665.6889648,0.998881698,417.7550049,655.9523926,0.999254107,,,,
79,430.3523254,666.008728,0.999170959,417.8010559,656.1856689,0.999362648,,,,
80,430.5021362,666.008728,0.998607278,418.2184753,656.4506836,0.999354064,,,,
81,430.7883301,666.0248413,0.998535156,418.680481,657.4476929,0.999382794,,,,
82,430.7937622,666.0248413,0.99769026,419.3034058,658.8544312,0.999355793,,,,
83,431.0627136,666.0248413,0.997843206,419.4726257,659.0528564,0.999280214,,,,
84,431.2902527,666.0248413,0.998275161,419.5030212,659.0528564,0.999377608,,,,
